"Status","Year","Age","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","East Surrey","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","20-29","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Sussex CC","Declared non-disabled","60","60","23310","21260"
"New entrant CS","2022","20-29","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Thames Gateway","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Falkirk","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Fermanagh and Omagh","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Fermanagh and Omagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Flintshire and Wrexham","Declared non-disabled","80","80","22870","23140"
"New entrant CS","2022","20-29","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Glasgow City","Declared disabled","70","70","25060","21630"
"New entrant CS","2022","20-29","Glasgow City","Declared non-disabled","480","470","26540","26090"
"New entrant CS","2022","20-29","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Glasgow City","Unknown","340","330","25630","24880"
"New entrant CS","2022","20-29","Gloucestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gloucestershire CC","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester North East","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester North West","Declared non-disabled","70","70","22830","23140"
"New entrant CS","2022","20-29","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester South East","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester South West","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester South West","Declared non-disabled","310","310","25390","23170"
"New entrant CS","2022","20-29","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester South West","Unknown","280","270","25960","24880"
"New entrant CS","2022","20-29","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gwent Valleys","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gwynedd","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hackney and Newham","Declared non-disabled","170","170","33970","31060"
"New entrant CS","2022","20-29","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hackney and Newham","Unknown","80","80","32700","30750"
"New entrant CS","2022","20-29","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Haringey and Islington","Declared non-disabled","70","60","29990","31060"
"New entrant CS","2022","20-29","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Haringey and Islington","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","20-29","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Harrow and Hillingdon","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Harrow and Hillingdon","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hartlepool and Stockton-on-Tees","Declared non-disabled","60","60","22990","23140"
"New entrant CS","2022","20-29","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Heart of Essex","Declared non-disabled","60","60","25140","24800"
"New entrant CS","2022","20-29","Heart of Essex","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, County of","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hertfordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hertfordshire CC","Declared non-disabled","90","90","27570","28140"
"New entrant CS","2022","20-29","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hertfordshire CC","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hounslow and Richmond upon Thames","Declared non-disabled","90","90","29230","28700"
"New entrant CS","2022","20-29","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hounslow and Richmond upon Thames","Unknown","120","120","27750","28650"
"New entrant CS","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Isle of Wight","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","50","50","30000","30520"
"New entrant CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kent Thames Gateway","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Kent Thames Gateway","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kingston upon Hull, City of","Declared non-disabled","60","50","22560","21930"
"New entrant CS","2022","20-29","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lambeth","Declared non-disabled","150","150","32090","31060"
"New entrant CS","2022","20-29","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lambeth","Unknown","100","100","32780","32260"
"New entrant CS","2022","20-29","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leeds","Declared disabled","50","50","27230","24920"
"New entrant CS","2022","20-29","Leeds","Declared non-disabled","480","470","27230","26590"
"New entrant CS","2022","20-29","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leeds","Unknown","470","430","26830","25480"
"New entrant CS","2022","20-29","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicester","Declared non-disabled","120","110","22400","21260"
"New entrant CS","2022","20-29","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicester","Unknown","60","50","22520","21140"
"New entrant CS","2022","20-29","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicestershire CC and Rutland","Declared non-disabled","70","70","23480","23140"
"New entrant CS","2022","20-29","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicestershire CC and Rutland","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lewisham and Southwark","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lewisham and Southwark","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire CC","Declared non-disabled","110","110","23940","23170"
"New entrant CS","2022","20-29","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire CC","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Liverpool","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Liverpool","Declared non-disabled","380","380","24050","21250"
"New entrant CS","2022","20-29","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Liverpool","Unknown","280","280","23760","21680"
"New entrant CS","2022","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Luton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Luton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Manchester","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Manchester","Declared non-disabled","320","320","27290","26590"
"New entrant CS","2022","20-29","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Manchester","Unknown","250","250","27410","26590"
"New entrant CS","2022","20-29","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medway","Declared non-disabled","60","60","27020","27430"
"New entrant CS","2022","20-29","Medway","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Lancashire","Declared non-disabled","90","90","22980","21260"
"New entrant CS","2022","20-29","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mid Lancashire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Milton Keynes","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Monmouthshire and Newport","Declared non-disabled","230","230","26520","24090"
"New entrant CS","2022","20-29","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Monmouthshire and Newport","Unknown","150","150","25590","23880"
"New entrant CS","2022","20-29","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
