"Status","Year","Region_ITL2","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Lancashire","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data & Technology","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","No function","Heterosexual / straight","830","810","24620","23140"
"New entrant CS","2022","Lancashire","No function","LGBO","80","80","24500","21260"
"New entrant CS","2022","Lancashire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","No function","Unknown","340","320","25390","23170"
"New entrant CS","2022","Lancashire","Project Delivery","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Debt","Heterosexual / straight","50","50","21260","21260"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","No function","Heterosexual / straight","550","530","25220","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","No function","LGBO","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","No function","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","No function","Unknown","240","220","24630","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","No function","Heterosexual / straight","240","230","26670","24920"
"New entrant CS","2022","Lincolnshire","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","No function","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Counter Fraud","Heterosexual / straight","60","60","26050","26590"
"New entrant CS","2022","Merseyside","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Debt","Heterosexual / straight","70","70","21400","21250"
"New entrant CS","2022","Merseyside","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Debt","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data & Technology","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Human Resources","Heterosexual / straight","60","50","27840","24780"
"New entrant CS","2022","Merseyside","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","No function","Heterosexual / straight","1130","1100","25910","23840"
"New entrant CS","2022","Merseyside","No function","LGBO","130","130","24590","23140"
"New entrant CS","2022","Merseyside","No function","Undeclared","70","70","25600","23140"
"New entrant CS","2022","Merseyside","No function","Unknown","550","520","25090","23170"
"New entrant CS","2022","Merseyside","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Heterosexual / straight","90","90","25190","24880"
"New entrant CS","2022","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Unknown","320","310","24270","24880"
"New entrant CS","2022","North Eastern Scotland","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","No function","Heterosexual / straight","70","70","31600","27570"
"New entrant CS","2022","North Eastern Scotland","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","No function","Unknown","40","40","[c]","[c]"
