"Status","Year","Parent_department","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","20-29","Asian","140","130","27060","26880"
"New entrant CS","2021","Department of Health and Social Care","20-29","Black","80","70","29280","27270"
"New entrant CS","2021","Department of Health and Social Care","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","20-29","Mixed","60","60","29140","27140"
"New entrant CS","2021","Department of Health and Social Care","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","20-29","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","20-29","Unknown","420","420","32620","32790"
"New entrant CS","2021","Department of Health and Social Care","20-29","White","630","600","27700","26880"
"New entrant CS","2021","Department of Health and Social Care","30-39","Asian","80","80","35360","32640"
"New entrant CS","2021","Department of Health and Social Care","30-39","Black","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","30-39","Mixed","40","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","30-39","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","30-39","Unknown","160","150","43760","40650"
"New entrant CS","2021","Department of Health and Social Care","30-39","White","350","320","38430","36710"
"New entrant CS","2021","Department of Health and Social Care","40-49","Asian","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","40-49","Black","50","40","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","40-49","Unknown","130","130","54590","49530"
"New entrant CS","2021","Department of Health and Social Care","40-49","White","310","270","40190","36820"
"New entrant CS","2021","Department of Health and Social Care","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","50-59","Unknown","110","110","49060","49530"
"New entrant CS","2021","Department of Health and Social Care","50-59","White","260","220","42410","37890"
"New entrant CS","2021","Department of Health and Social Care","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","60-64","White","80","50","49440","38200"
"New entrant CS","2021","Department of Health and Social Care","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","65+","White","50","30","50530","37510"
"New entrant CS","2021","ESTYN","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","20-29","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","50-59","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","60-64","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","65+","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","30-39","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","40-49","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","16-19","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","20-29","Unknown","110","110","24320","22350"
"New entrant CS","2021","HM Land Registry","20-29","White","160","160","23360","22350"
"New entrant CS","2021","HM Land Registry","30-39","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","30-39","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","30-39","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","30-39","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","30-39","Unknown","80","70","27650","22350"
"New entrant CS","2021","HM Land Registry","30-39","White","90","90","28800","22350"
