"Status","Year","Region_ITL3","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Male","50","50","28030","27230"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Female","70","70","27700","27230"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Male","60","60","26580","25210"
"New entrant CS","2022","Isle of Anglesey","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","South East (England)","Female","50","50","24320","22200"
"New entrant CS","2022","Isle of Wight","South East (England)","Male","60","60","23690","23140"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Female","90","90","30640","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Male","80","80","30760","30520"
"New entrant CS","2022","Kent Thames Gateway","South East (England)","Female","120","110","26400","26640"
"New entrant CS","2022","Kent Thames Gateway","South East (England)","Male","80","80","26920","28140"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Female","150","150","25070","23170"
"New entrant CS","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Male","90","90","24970","23140"
"New entrant CS","2022","Lambeth","London","Female","500","470","38440","32330"
"New entrant CS","2022","Lambeth","London","Male","300","280","38790","32330"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Female","70","70","24170","21400"
"New entrant CS","2022","Lancaster and Wyre","North West (England)","Male","50","50","[c]","[c]"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Female","1250","1160","30230","26820"
"New entrant CS","2022","Leeds","Yorkshire and The Humber","Male","1090","1030","31550","27570"
"New entrant CS","2022","Leicester","East Midlands (England)","Female","290","270","24200","22200"
"New entrant CS","2022","Leicester","East Midlands (England)","Male","150","150","25030","21260"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Female","180","170","24550","21050"
"New entrant CS","2022","Leicestershire CC and Rutland","East Midlands (England)","Male","120","120","26470","23140"
"New entrant CS","2022","Lewisham and Southwark","London","Female","230","210","36030","31060"
"New entrant CS","2022","Lewisham and Southwark","London","Male","90","90","35910","31060"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Female","250","240","27060","24920"
"New entrant CS","2022","Lincolnshire CC","East Midlands (England)","Male","200","200","26990","25710"
"New entrant CS","2022","Lisburn and Castlereagh","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","North West (England)","Female","1070","1030","25140","23000"
"New entrant CS","2022","Liverpool","North West (England)","Male","620","620","26070","24880"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Female","50","50","[c]","[c]"
"New entrant CS","2022","Luton","East of England","Male","50","40","[c]","[c]"
"New entrant CS","2022","Manchester","North West (England)","Female","730","710","29940","27180"
"New entrant CS","2022","Manchester","North West (England)","Male","710","700","31710","27570"
"New entrant CS","2022","Medway","South East (England)","Female","130","130","26770","27700"
"New entrant CS","2022","Medway","South East (England)","Male","100","100","27330","27430"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Female","80","80","31160","31060"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","London","Male","50","50","33700","31060"
"New entrant CS","2022","Mid and East Antrim","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","South East (England)","Female","100","100","28150","24850"
"New entrant CS","2022","Mid Kent","South East (England)","Male","70","60","27330","24920"
"New entrant CS","2022","Mid Lancashire","North West (England)","Female","290","280","26770","23170"
"New entrant CS","2022","Mid Lancashire","North West (England)","Male","170","170","26310","23140"
"New entrant CS","2022","Mid Ulster","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Ulster","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","South East (England)","Female","130","120","27540","27570"
"New entrant CS","2022","Milton Keynes","South East (England)","Male","90","90","27550","28140"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Female","500","480","29390","28000"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Male","430","420","30450","30210"
"New entrant CS","2022","Monmouthshire and Newport","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Female","60","60","27410","24800"
"New entrant CS","2022","North and North East Lincolnshire","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Female","50","40","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","East of England","Male","50","50","[c]","[c]"
"New entrant CS","2022","North Hampshire","South East (England)","Female","80","70","29850","25500"
"New entrant CS","2022","North Hampshire","South East (England)","Male","50","50","31200","27570"
"New entrant CS","2022","North Lanarkshire","Scotland","Female","160","150","24120","21640"
"New entrant CS","2022","North Lanarkshire","Scotland","Male","110","110","24190","21640"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Female","90","90","23420","21260"
"New entrant CS","2022","North Northamptonshire","East Midlands (England)","Male","40","40","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Female","130","110","25890","24800"
"New entrant CS","2022","North Nottinghamshire","East Midlands (England)","Male","60","60","24720","23900"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Female","80","80","30390","26130"
"New entrant CS","2022","North Yorkshire CC","Yorkshire and The Humber","Male","90","90","31640","27570"
"New entrant CS","2022","Northumberland","North East (England)","Female","50","50","[c]","[c]"
"New entrant CS","2022","Northumberland","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Female","240","220","24680","23140"
"New entrant CS","2022","Norwich and East Norfolk","East of England","Male","200","190","25840","23140"
"New entrant CS","2022","Nottingham","East Midlands (England)","Female","750","710","27160","26310"
"New entrant CS","2022","Nottingham","East Midlands (England)","Male","630","620","27640","26590"
"New entrant CS","2022","Orkney Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Orkney Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Female","270","250","28970","26350"
"New entrant CS","2022","Oxfordshire CC","South East (England)","Male","160","160","29350","27570"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","Female","60","60","26100","22000"
"New entrant CS","2022","Perth and Kinross, and Stirling","Scotland","Male","60","60","24510","21640"
"New entrant CS","2022","Peterborough","East of England","Female","90","80","27680","26310"
"New entrant CS","2022","Peterborough","East of England","Male","50","50","31610","27570"
"New entrant CS","2022","Plymouth","South West (England)","Female","190","170","26240","23170"
"New entrant CS","2022","Plymouth","South West (England)","Male","170","170","27930","24090"
"New entrant CS","2022","Portsmouth","South East (England)","Female","160","150","26830","24800"
"New entrant CS","2022","Portsmouth","South East (England)","Male","130","130","30770","25560"
"New entrant CS","2022","Powys","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Female","160","150","29340","27980"
"New entrant CS","2022","Redbridge and Waltham Forest","London","Male","100","90","30380","30120"
"New entrant CS","2022","Sandwell","West Midlands (England)","Female","60","50","25400","26130"
"New entrant CS","2022","Sandwell","West Midlands (England)","Male","50","50","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Scotland","Female","50","50","[c]","[c]"
"New entrant CS","2022","Scottish Borders","Scotland","Male","30","30","[c]","[c]"
"New entrant CS","2022","Sefton","North West (England)","Female","380","360","25200","24880"
"New entrant CS","2022","Sefton","North West (England)","Male","300","290","27720","24880"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Female","450","430","28710","25000"
"New entrant CS","2022","Sheffield","Yorkshire and The Humber","Male","370","360","32220","27570"
"New entrant CS","2022","Shetland Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","West Midlands (England)","Female","70","70","27770","25020"
"New entrant CS","2022","Shropshire","West Midlands (England)","Male","60","50","29300","29350"
"New entrant CS","2022","Solihull","West Midlands (England)","Female","90","90","27910","27570"
"New entrant CS","2022","Solihull","West Midlands (England)","Male","70","70","27920","27570"
"New entrant CS","2022","Somerset CC","South West (England)","Female","150","150","26420","23170"
"New entrant CS","2022","Somerset CC","South West (England)","Male","160","160","29730","26350"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Female","90","80","26520","23140"
"New entrant CS","2022","South and West Derbyshire","East Midlands (England)","Male","40","40","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Scotland","Female","40","40","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","South East (England)","Female","320","260","26100","22510"
"New entrant CS","2022","South Hampshire","South East (England)","Male","260","230","27890","23880"
"New entrant CS","2022","South Lanarkshire","Scotland","Female","240","230","24830","21250"
"New entrant CS","2022","South Lanarkshire","Scotland","Male","130","130","23590","21250"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Female","90","80","29420","27570"
"New entrant CS","2022","South Nottinghamshire","East Midlands (England)","Male","80","80","29410","23140"
"New entrant CS","2022","South Teesside","North East (England)","Female","70","70","26540","27570"
"New entrant CS","2022","South Teesside","North East (England)","Male","30","30","[c]","[c]"
"New entrant CS","2022","South West Wales","Wales","Female","110","100","27840","23170"
"New entrant CS","2022","South West Wales","Wales","Male","60","50","29660","26820"
"New entrant CS","2022","Southampton","South East (England)","Female","110","110","29200","26130"
