"Status","Year","Region_ITL2","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Merseyside","Operational Delivery","Undeclared","60","60","24570","21260"
"New entrant CS","2022","Merseyside","Operational Delivery","Unknown","720","690","24130","22510"
"New entrant CS","2022","Merseyside","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Science and Engineering","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Tax","Heterosexual / straight","160","160","25360","26590"
"New entrant CS","2022","Merseyside","Tax","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","Merseyside","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Tax","Unknown","80","80","26410","26590"
"New entrant CS","2022","Merseyside","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Unknown","120","110","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Operational Delivery","Heterosexual / straight","70","70","31710","25860"
"New entrant CS","2022","North Eastern Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Operational Delivery","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Heterosexual / straight","70","70","30210","27230"
"New entrant CS","2022","North Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Operational Delivery","Heterosexual / straight","120","120","28080","23960"
"New entrant CS","2022","North Yorkshire","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Operational Delivery","Unknown","90","80","25400","21300"
"New entrant CS","2022","North Yorkshire","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Policy","Heterosexual / straight","60","60","35830","30320"
"New entrant CS","2022","North Yorkshire","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Science and Engineering","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Heterosexual / straight","60","60","34120","32000"
"New entrant CS","2022","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","Heterosexual / straight","50","50","27690","24880"
"New entrant CS","2022","Northern Ireland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Delivery","Unknown","130","130","23660","21250"
"New entrant CS","2022","Northern Ireland","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
