"Status","Year","Sex","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Male","East Wales","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Department for Work and Pensions (excl. agencies)","50","40","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","HM Prison and Probation Service","200","190","25700","23140"
"New entrant CS","2022","Male","East Wales","HM Revenue and Customs (excl. agencies)","250","250","26320","21250"
"New entrant CS","2022","Male","East Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Intellectual Property Office","110","110","30440","24030"
"New entrant CS","2022","Male","East Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","UK Statistics Authority","260","260","30930","30210"
"New entrant CS","2022","Male","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Welsh Government (excl. agencies)","100","100","35040","29430"
"New entrant CS","2022","Male","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","150","140","24770","23140"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Crown Office and Procurator Fiscal Service","60","50","28100","21050"
"New entrant CS","2022","Male","Eastern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Department for Work and Pensions (excl. agencies)","110","100","24340","21260"
"New entrant CS","2022","Male","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","HM Revenue and Customs (excl. agencies)","220","220","25970","21250"
"New entrant CS","2022","Male","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","National Records of Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Scottish Courts and Tribunals Service","50","40","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Scottish Government (excl. agencies)","440","430","35160","31540"
"New entrant CS","2022","Male","Eastern Scotland","Scottish Prison Service","110","110","23710","21640"
"New entrant CS","2022","Male","Eastern Scotland","Social Security Scotland","230","230","25000","23230"
"New entrant CS","2022","Male","Eastern Scotland","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Transport Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Department for Work and Pensions (excl. agencies)","60","60","27040","24250"
"New entrant CS","2022","Male","Essex","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","HM Prison and Probation Service","110","100","27560","26140"
"New entrant CS","2022","Male","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Home Office","30","30","[c]","[c]"
"New entrant CS","2022","Male","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","490","490","32050","29000"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","250","250","30760","27010"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","110","110","37310","35900"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","60","60","24440","21260"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","30","30","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","[c]","[c]","[c]","[c]"
