"Status","Year","Organisation","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Competition and Markets Authority","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","White","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","White","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","White","Commercial","40","40","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","White","No function","40","40","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","White","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Asian","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Asian","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Black","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Mixed","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Undeclared","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","White","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","White","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","White","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","White","No function","100","100","22120","20760"
"New entrant CS","2021","Crown Prosecution Service","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Asian","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Asian","Legal","70","70","32220","25480"
"New entrant CS","2021","Crown Prosecution Service","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Black","Legal","[c]","[c]","[c]","[c]"
