"Status","Year","Region_ITL3","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Clackmannanshire and Fife","Unknown","Scotland","50","40","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","130","130","25360","27570"
"New entrant CS","2021","Coventry","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Digital, Data and Technology","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","Coventry","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Operational Delivery","West Midlands (England)","130","120","31910","26580"
"New entrant CS","2021","Coventry","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Coventry","Unknown","West Midlands (England)","120","110","27550","27570"
"New entrant CS","2021","Croydon","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Digital, Data and Technology","London","90","90","50600","46710"
"New entrant CS","2021","Croydon","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Operational Delivery","London","180","180","26680","25630"
"New entrant CS","2021","Croydon","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Other","London","110","110","37400","30600"
"New entrant CS","2021","Croydon","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Croydon","Tax","London","80","80","30790","29570"
"New entrant CS","2021","Croydon","Unknown","London","140","140","32860","31060"
"New entrant CS","2021","Darlington","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Unknown","East Midlands (England)","100","100","25330","27570"
"New entrant CS","2021","Devon CC","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Digital, Data and Technology","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Devon CC","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Operational Delivery","South West (England)","270","260","23810","22850"
"New entrant CS","2021","Devon CC","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Science and Engineering","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Devon CC","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Devon CC","Unknown","South West (England)","240","230","24130","21010"
"New entrant CS","2021","Devon CC","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Operational Delivery","South West (England)","90","90","23240","22850"
"New entrant CS","2021","Dorset CC","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dorset CC","Unknown","South West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Dudley","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dudley","Unknown","West Midlands (England)","100","100","24890","27570"
"New entrant CS","2021","Dumfries and Galloway","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Unknown","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Durham CC","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Operational Delivery","North East (England)","280","270","22020","22350"
"New entrant CS","2021","Durham CC","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Unknown","North East (England)","90","90","21580","21010"
"New entrant CS","2021","Ealing","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ealing","Unknown","London","150","150","30530","31060"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Property","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Security","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Unknown","Scotland","40","40","[c]","[c]"
"New entrant CS","2021","East Cumbria","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Unknown","East Midlands (England)","50","50","26820","27570"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
