"Status","Year","Region_ITL1","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Northern Ireland","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","No function","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","No function","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","No function","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Analysis","White","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Scotland","Counter Fraud","White","170","170","24090","21260"
"New entrant CS","2022","Scotland","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Debt","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Scotland","Debt","White","80","80","21470","21250"
"New entrant CS","2022","Scotland","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Digital, Data & Technology","White","70","70","39600","36050"
"New entrant CS","2022","Scotland","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Finance","White","50","40","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Human Resources","White","70","70","30430","27570"
"New entrant CS","2022","Scotland","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Legal","White","80","80","38090","41750"
"New entrant CS","2022","Scotland","No function","Asian","80","70","26560","25560"
"New entrant CS","2022","Scotland","No function","Black","50","50","[c]","[c]"
"New entrant CS","2022","Scotland","No function","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","No function","Unknown","790","760","23560","21640"
"New entrant CS","2022","Scotland","No function","White","1690","1660","25760","22000"
"New entrant CS","2022","Scotland","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Project Delivery","White","60","50","36820","33400"
"New entrant CS","2022","Scotland","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Security","Unknown","70","70","25400","23540"
"New entrant CS","2022","Scotland","Security","White","90","90","28910","23850"
"New entrant CS","2022","Scotland","Unknown","Asian","90","90","28990","27230"
"New entrant CS","2022","Scotland","Unknown","Black","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Undeclared","40","30","[c]","[c]"
"New entrant CS","2022","Scotland","Unknown","Unknown","1580","1510","31120","27230"
"New entrant CS","2022","Scotland","Unknown","White","2020","1980","31230","27230"
"New entrant CS","2022","South East (England)","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Analysis","White","110","110","31290","30710"
"New entrant CS","2022","South East (England)","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","White","40","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
