"Status","Year","Function_of_post","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","North West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Operational Delivery","80","80","21800","20850"
"New entrant CS","2021","Legal","South East (England)","Legal","70","60","43570","50520"
"New entrant CS","2021","Legal","South East (England)","Operational Delivery","70","70","22750","20120"
"New entrant CS","2021","Legal","South West (England)","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Legal","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","West Midlands (England)","Legal","60","50","41840","48080"
"New entrant CS","2021","Legal","West Midlands (England)","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Legal","60","60","36180","38000"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Operational Delivery","890","860","22820","22350"
"New entrant CS","2021","No function","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2021","No function","East Midlands (England)","Tax","50","50","26650","25560"
"New entrant CS","2021","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Operational Delivery","1030","990","24260","22850"
"New entrant CS","2021","No function","East of England","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","East of England","Science and Engineering","40","30","[c]","[c]"
"New entrant CS","2021","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Economics","80","80","33100","31500"
"New entrant CS","2021","No function","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","International Trade","110","110","33050","31800"
"New entrant CS","2021","No function","London","Knowledge and Information Management","30","30","[c]","[c]"
"New entrant CS","2021","No function","London","Medicine","40","30","[c]","[c]"
"New entrant CS","2021","No function","London","Operational Delivery","2900","2800","30440","27660"
"New entrant CS","2021","No function","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Other","170","170","36210","29970"
"New entrant CS","2021","No function","London","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Policy","2230","2210","37730","33570"
"New entrant CS","2021","No function","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Science and Engineering","190","170","35940","32650"
"New entrant CS","2021","No function","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Tax","60","60","34770","36160"
"New entrant CS","2021","No function","London","Unknown","710","700","33930","28000"
"New entrant CS","2021","No function","London","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Operational Delivery","460","440","23110","22350"
"New entrant CS","2021","No function","North East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North East (England)","Tax","200","190","21340","20140"
"New entrant CS","2021","No function","North East (England)","Unknown","50","50","22260","20140"
"New entrant CS","2021","No function","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Operational Delivery","1290","1240","24430","22600"
"New entrant CS","2021","No function","North West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Policy","80","80","35260","30360"
"New entrant CS","2021","No function","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","North West (England)","Science and Engineering","100","90","28510","26370"
"New entrant CS","2021","No function","North West (England)","Tax","480","460","21010","20140"
"New entrant CS","2021","No function","North West (England)","Unknown","70","70","25250","28000"
"New entrant CS","2021","No function","North West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland","Operational Delivery","90","90","23380","20140"
"New entrant CS","2021","No function","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland","Tax","130","120","21830","20140"
"New entrant CS","2021","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Operational Delivery","490","480","23230","20810"
"New entrant CS","2021","No function","Scotland","Other","150","140","25670","23450"
"New entrant CS","2021","No function","Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scotland","Tax","160","160","20780","20140"
"New entrant CS","2021","No function","Scotland","Unknown","50","50","24300","20140"
"New entrant CS","2021","No function","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Operational Delivery","1620","1550","25150","24020"
"New entrant CS","2021","No function","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Policy","40","40","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Science and Engineering","100","100","29680","27960"
"New entrant CS","2021","No function","South East (England)","Tax","80","80","20140","20140"
"New entrant CS","2021","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Operational Delivery","1230","1160","25190","22850"
"New entrant CS","2021","No function","South West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Policy","110","100","33830","30190"
"New entrant CS","2021","No function","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Science and Engineering","240","230","30120","28590"
"New entrant CS","2021","No function","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","No function","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
