"Status","Year","Region_ITL2","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Lancashire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","LGBO","Declared non-disabled","70","70","25390","23140"
"New entrant CS","2022","Lancashire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","Unknown","Unknown","420","400","25560","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Declared disabled","80","80","26090","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Declared non-disabled","520","510","24920","23140"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","290","280","24290","23140"
"New entrant CS","2022","Lincolnshire","Heterosexual / straight","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Heterosexual / straight","Declared non-disabled","280","270","27360","25170"
"New entrant CS","2022","Lincolnshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire","Unknown","Unknown","70","70","27100","26130"
"New entrant CS","2022","Merseyside","Heterosexual / straight","Declared disabled","170","170","26790","24800"
"New entrant CS","2022","Merseyside","Heterosexual / straight","Declared non-disabled","1220","1190","26100","24800"
"New entrant CS","2022","Merseyside","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Heterosexual / straight","Unknown","130","130","26920","24880"
"New entrant CS","2022","Merseyside","LGBO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Merseyside","LGBO","Declared non-disabled","110","110","24490","21260"
"New entrant CS","2022","Merseyside","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Undeclared","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2022","Merseyside","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merseyside","Unknown","Unknown","940","900","25350","24800"
"New entrant CS","2022","North Eastern Scotland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Heterosexual / straight","Declared non-disabled","120","120","32230","27230"
"New entrant CS","2022","North Eastern Scotland","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Eastern Scotland","Unknown","Unknown","90","90","28510","27230"
"New entrant CS","2022","North Yorkshire","Heterosexual / straight","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Heterosexual / straight","Declared non-disabled","310","300","31980","29180"
"New entrant CS","2022","North Yorkshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","LGBO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","North Yorkshire","Unknown","Unknown","140","130","30560","27180"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Declared non-disabled","220","210","29350","26590"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Unknown","Unknown","260","250","26080","21250"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Declared disabled","160","160","25480","22510"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Declared non-disabled","1470","1430","26680","23170"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Undeclared","60","60","25330","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","Unknown","80","80","28740","25000"
"New entrant CS","2022","Northumberland, and Tyne and Wear","LGBO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","LGBO","Declared non-disabled","150","150","24790","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Undeclared","Declared non-disabled","60","60","24390","21260"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Declared non-disabled","150","150","23140","21300"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland, and Tyne and Wear","Unknown","Unknown","760","730","26180","23850"
"New entrant CS","2022","Outer London - East and North East","Heterosexual / straight","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Heterosexual / straight","Declared non-disabled","360","350","30520","31060"
"New entrant CS","2022","Outer London - East and North East","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - East and North East","Unknown","Unknown","200","200","28920","29020"
"New entrant CS","2022","Outer London - South","Heterosexual / straight","Declared disabled","60","60","36080","31060"
"New entrant CS","2022","Outer London - South","Heterosexual / straight","Declared non-disabled","370","360","32750","31060"
"New entrant CS","2022","Outer London - South","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Heterosexual / straight","Unknown","90","80","34750","32000"
"New entrant CS","2022","Outer London - South","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - South","Unknown","Unknown","530","520","34470","30380"
"New entrant CS","2022","Outer London - West and North West","Heterosexual / straight","Declared disabled","70","70","31760","31060"
"New entrant CS","2022","Outer London - West and North West","Heterosexual / straight","Declared non-disabled","560","530","31610","31060"
"New entrant CS","2022","Outer London - West and North West","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Heterosexual / straight","Unknown","60","50","28400","28650"
"New entrant CS","2022","Outer London - West and North West","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","LGBO","Declared non-disabled","50","50","30900","31060"
"New entrant CS","2022","Outer London - West and North West","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outer London - West and North West","Undeclared","Declared non-disabled","50","50","30990","26880"
"New entrant CS","2022","Outer London - West and North West","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
