"Status","Year","Profession_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","Inner London - West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","UK Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Kent","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Kent","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lancashire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - South","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - South","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - West and North West","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - West and North West","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Shropshire and Staffordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Surrey, East and West Sussex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Surrey, East and West Sussex","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tees Valley and Durham","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tees Valley and Durham","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Central Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Central Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Central Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Central Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Wales and The Valleys","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Wales and The Valleys","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Wales and The Valleys","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bedfordshire and Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cheshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Derbyshire and Nottinghamshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Devon","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset and Somerset","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset and Somerset","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Eastern Scotland","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
