"Status","Year","Age","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","White","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Cumbria","White","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Asian","80","70","24950","25870"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","240","240","24650","23360"
"New entrant CS","2022","20-29","Derbyshire and Nottinghamshire","White","410","410","25350","23170"
"New entrant CS","2022","20-29","Devon","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon","Unknown","100","100","23520","23140"
"New entrant CS","2022","20-29","Devon","White","240","240","23110","22010"
"New entrant CS","2022","20-29","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset and Somerset","Unknown","80","80","23560","22870"
"New entrant CS","2022","20-29","Dorset and Somerset","White","140","140","23910","21690"
"New entrant CS","2022","20-29","East Anglia","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Anglia","Unknown","150","150","23280","23140"
"New entrant CS","2022","20-29","East Anglia","White","410","410","24480","23280"
"New entrant CS","2022","20-29","East Wales","Asian","40","40","[c]","[c]"
"New entrant CS","2022","20-29","East Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Wales","Unknown","260","260","24200","21810"
"New entrant CS","2022","20-29","East Wales","White","690","680","25290","23880"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","70","70","22670","23140"
"New entrant CS","2022","20-29","East Yorkshire and Northern Lincolnshire","White","140","140","22670","23140"
"New entrant CS","2022","20-29","Eastern Scotland","Asian","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Eastern Scotland","Unknown","460","450","25700","22000"
"New entrant CS","2022","20-29","Eastern Scotland","White","680","670","26350","24400"
"New entrant CS","2022","20-29","Essex","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex","Unknown","100","100","24340","24250"
"New entrant CS","2022","20-29","Essex","White","120","120","25050","24250"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","60","60","26770","25000"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","390","390","24870","23140"
"New entrant CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","White","970","960","26000","25000"
"New entrant CS","2022","20-29","Greater Manchester","Asian","210","210","25370","24790"
"New entrant CS","2022","20-29","Greater Manchester","Black","60","60","26450","25000"
"New entrant CS","2022","20-29","Greater Manchester","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Greater Manchester","Unknown","470","460","25780","25000"
"New entrant CS","2022","20-29","Greater Manchester","White","670","660","26290","25000"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","Unknown","170","170","25400","24880"
"New entrant CS","2022","20-29","Hampshire and Isle of Wight","White","420","410","25440","24800"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","70","70","22690","22430"
"New entrant CS","2022","20-29","Herefordshire, Worcestershire and Warwickshire","White","80","80","23940","23140"
"New entrant CS","2022","20-29","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Highlands and Islands","White","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Inner London - East","Asian","230","220","30790","31060"
"New entrant CS","2022","20-29","Inner London - East","Black","150","150","30980","30750"
"New entrant CS","2022","20-29","Inner London - East","Mixed","70","60","32390","30750"
"New entrant CS","2022","20-29","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Inner London - East","Unknown","260","260","30950","30520"
"New entrant CS","2022","20-29","Inner London - East","White","450","450","33290","32050"
"New entrant CS","2022","20-29","Inner London - West","Asian","410","410","31390","31060"
"New entrant CS","2022","20-29","Inner London - West","Black","230","220","30630","28500"
"New entrant CS","2022","20-29","Inner London - West","Mixed","200","200","31700","31400"
"New entrant CS","2022","20-29","Inner London - West","Other ethnicity","60","60","31430","28650"
"New entrant CS","2022","20-29","Inner London - West","Undeclared","60","60","33770","32670"
"New entrant CS","2022","20-29","Inner London - West","Unknown","1680","1610","31750","28500"
"New entrant CS","2022","20-29","Inner London - West","White","1840","1830","33590","32560"
"New entrant CS","2022","20-29","Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Kent","Unknown","160","160","24080","24250"
"New entrant CS","2022","20-29","Kent","White","210","200","25340","24780"
"New entrant CS","2022","20-29","Lancashire","Asian","50","50","23650","21260"
"New entrant CS","2022","20-29","Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lancashire","Unknown","160","160","23300","23140"
"New entrant CS","2022","20-29","Lancashire","White","370","360","23610","21260"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Asian","60","60","23010","21260"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","120","120","21930","21140"
"New entrant CS","2022","20-29","Leicestershire, Rutland and Northamptonshire","White","200","200","23100","23140"
"New entrant CS","2022","20-29","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Lincolnshire","White","110","110","23940","23170"
"New entrant CS","2022","20-29","Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merseyside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Merseyside","Unknown","370","360","23600","22600"
"New entrant CS","2022","20-29","Merseyside","White","680","670","24140","21680"
"New entrant CS","2022","20-29","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Eastern Scotland","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","20-29","North Eastern Scotland","White","60","60","27300","27230"
"New entrant CS","2022","20-29","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","North Yorkshire","White","160","160","26960","26370"
"New entrant CS","2022","20-29","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland","Unknown","100","100","23720","21250"
"New entrant CS","2022","20-29","Northern Ireland","White","140","140","26480","26590"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Asian","70","60","24310","21260"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","Unknown","330","320","24040","21300"
"New entrant CS","2022","20-29","Northumberland, and Tyne and Wear","White","730","720","24530","21300"
"New entrant CS","2022","20-29","Outer London - East and North East","Asian","80","80","28280","31060"
"New entrant CS","2022","20-29","Outer London - East and North East","Black","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - East and North East","Unknown","110","110","27530","29020"
"New entrant CS","2022","20-29","Outer London - East and North East","White","60","60","28000","27960"
"New entrant CS","2022","20-29","Outer London - South","Asian","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - South","Black","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - South","Unknown","250","240","29880","28650"
"New entrant CS","2022","20-29","Outer London - South","White","110","110","30790","30750"
"New entrant CS","2022","20-29","Outer London - West and North West","Asian","90","90","28600","28500"
"New entrant CS","2022","20-29","Outer London - West and North West","Black","70","60","28010","27060"
"New entrant CS","2022","20-29","Outer London - West and North West","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Outer London - West and North West","Unknown","160","160","28720","28650"
"New entrant CS","2022","20-29","Outer London - West and North West","White","170","170","28060","27060"
"New entrant CS","2022","20-29","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Overseas","Black","[c]","[c]","[c]","[c]"
