"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Security Scotland","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Security Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Heterosexual / straight","290","280","25140","24370"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","470","460","39090","34550"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","LGBO","60","60","34620","30000"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Undeclared","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","60","60","50560","53530"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","130","120","24860","20760"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Heterosexual / straight","450","440","33790","30000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Heterosexual / straight","130","130","33040","30000"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","340","330","39220","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","50","50","35530","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","50","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
