"Status","Year","Function_of_post","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Human Resources","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","240","210","35100","29180"
"New entrant CS","2022","Human Resources","Human Resources","White","610","580","33310","30200"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","White","90","80","28020","27570"
"New entrant CS","2022","Human Resources","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","White","120","110","33060","27500"
"New entrant CS","2022","Internal Audit","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","White","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Asian","110","110","45840","48080"
"New entrant CS","2022","Legal","Legal","Black","40","40","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Unknown","70","60","42190","43650"
"New entrant CS","2022","Legal","Legal","White","480","460","44990","43920"
"New entrant CS","2022","Legal","Operational Delivery","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Black","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Operational Delivery","White","260","260","22440","22200"
"New entrant CS","2022","Legal","Other","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Other","White","50","40","[c]","[c]"
"New entrant CS","2022","Legal","Policy","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","White","30","30","[c]","[c]"
"New entrant CS","2022","No function","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
