"Status","Year","Ethnicity","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Operational Delivery","50","40","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Operational Delivery","180","170","21990","21260"
"New entrant CS","2022","Undeclared","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Operational Delivery","130","130","28100","27570"
"New entrant CS","2022","Undeclared","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","EO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Policy","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Operational Delivery","130","120","31120","28410"
"New entrant CS","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Finance","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Human Resources","50","50","21480","21170"
"New entrant CS","2022","Unknown","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Operational Delivery","5950","5760","22160","21300"
"New entrant CS","2022","Unknown","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Other","220","210","21370","21170"
"New entrant CS","2022","Unknown","AA/AO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Property","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Science and Engineering","50","50","20010","19570"
"New entrant CS","2022","Unknown","AA/AO","Security","210","210","24910","23540"
"New entrant CS","2022","Unknown","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Statistics","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Tax","230","220","21250","21250"
"New entrant CS","2022","Unknown","AA/AO","Unknown","1010","970","21770","21250"
"New entrant CS","2022","Unknown","EO","Commercial","50","50","25760","26350"
"New entrant CS","2022","Unknown","EO","Communications","70","50","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Digital, Data and Technology","180","180","27160","27570"
"New entrant CS","2022","Unknown","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Finance","90","70","24360","25000"
"New entrant CS","2022","Unknown","EO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Human Resources","90","70","25270","26250"
"New entrant CS","2022","Unknown","EO","Intelligence Analysis","50","50","27210","26590"
"New entrant CS","2022","Unknown","EO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","International Trade","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Legal","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Operational Delivery","2100","1980","27190","26590"
"New entrant CS","2022","Unknown","EO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Other","170","160","23920","26250"
"New entrant CS","2022","Unknown","EO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Policy","180","170","27140","27680"
"New entrant CS","2022","Unknown","EO","Project Delivery","60","50","26820","26350"
"New entrant CS","2022","Unknown","EO","Property","90","90","25940","25000"
"New entrant CS","2022","Unknown","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Science and Engineering","80","80","21130","17140"
"New entrant CS","2022","Unknown","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","Tax","290","280","26890","26590"
"New entrant CS","2022","Unknown","EO","Unknown","850","830","27360","27230"
"New entrant CS","2022","Unknown","EO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Digital, Data and Technology","180","170","58570","57430"
"New entrant CS","2022","Unknown","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Finance","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Legal","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Medicine","30","20","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Operational Delivery","160","150","56320","53360"
"New entrant CS","2022","Unknown","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Policy","130","120","55410","53420"
"New entrant CS","2022","Unknown","G6/G7","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Property","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Unknown","420","410","62680","61710"
"New entrant CS","2022","Unknown","SCS","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Commercial","120","80","35640","36500"
"New entrant CS","2022","Unknown","SEO/HEO","Communications","90","80","36090","34710"
"New entrant CS","2022","Unknown","SEO/HEO","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Digital, Data and Technology","380","350","36560","36050"
"New entrant CS","2022","Unknown","SEO/HEO","Economics","60","50","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Finance","160","130","36580","36500"
"New entrant CS","2022","Unknown","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Human Resources","90","80","34700","33080"
"New entrant CS","2022","Unknown","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Intelligence Analysis","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Legal","80","80","34070","34260"
"New entrant CS","2022","Unknown","SEO/HEO","Medicine","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Operational Delivery","540","520","34580","33080"
"New entrant CS","2022","Unknown","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Other","120","110","34860","34060"
