"Status","Year","Region_ITL1","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","West Midlands (England)","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","HM Prison and Probation Service","620","570","26900","24090"
"New entrant CS","2022","West Midlands (England)","West Midlands","HM Revenue and Customs (excl. agencies)","710","690","25550","26590"
"New entrant CS","2022","West Midlands (England)","West Midlands","Home Office","90","90","25800","24880"
"New entrant CS","2022","West Midlands (England)","West Midlands","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","National Crime Agency","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Office of Qualifications and Examinations Regulation","60","60","36810","38000"
"New entrant CS","2022","West Midlands (England)","West Midlands","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Office of the Public Guardian","150","140","22160","20970"
"New entrant CS","2022","West Midlands (England)","West Midlands","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","UK Health Security Agency","100","90","31360","28590"
"New entrant CS","2022","West Midlands (England)","West Midlands","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Water Services Regulation Authority","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","90","90","22910","21260"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","390","380","25130","23140"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Animal and Plant Health Agency","50","50","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Cabinet Office (excl. agencies)","90","90","34190","32000"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","140","140","36690","35900"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Health and Safety Executive","50","50","27120","26370"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","HM Prison and Probation Service","100","90","27510","24800"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Ministry of Defence (excl. agencies)","100","100","30450","26350"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Rural Payments Agency","50","40","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Department for Education (excl. agencies)","140","140","31390","29360"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Department for Work and Pensions (excl. agencies)","360","350","26500","27570"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","HM Prison and Probation Service","390","370","26460","23260"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Home Office","180","170","30690","24880"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","South Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Cabinet Office (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Crown Prosecution Service","30","30","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for Transport (excl. agencies)","90","90","38150","38650"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department for Work and Pensions (excl. agencies)","680","660","27930","27570"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Department of Health and Social Care (excl. agencies)","200","120","32500","28970"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","West Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
