"Status","Year","Region_ITL3","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Coventry","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Heterosexual / straight","Declared non-disabled","100","100","32350","29440"
"New entrant CS","2022","Coventry","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Heterosexual / straight","Unknown","100","100","31520","29360"
"New entrant CS","2022","Coventry","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","Unknown","70","70","32540","29360"
"New entrant CS","2022","Croydon","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Heterosexual / straight","Declared non-disabled","240","230","33200","30750"
"New entrant CS","2022","Croydon","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Heterosexual / straight","Unknown","70","70","34540","30600"
"New entrant CS","2022","Croydon","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","Unknown","480","470","34780","30600"
"New entrant CS","2022","Darlington","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Heterosexual / straight","Declared non-disabled","100","100","33140","30260"
"New entrant CS","2022","Darlington","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Heterosexual / straight","Unknown","60","60","31620","29360"
"New entrant CS","2022","Darlington","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Derby","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Heterosexual / straight","Declared non-disabled","90","90","24010","21260"
"New entrant CS","2022","Derby","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","Unknown","70","60","26220","26130"
"New entrant CS","2022","Derry City and Strabane","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Heterosexual / straight","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Devon CC","Heterosexual / straight","Declared non-disabled","320","310","27960","24150"
"New entrant CS","2022","Devon CC","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","LGBO","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Devon CC","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Undeclared","Declared non-disabled","50","50","28340","24380"
"New entrant CS","2022","Devon CC","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Unknown","Unknown","130","120","25010","23140"
"New entrant CS","2022","Dorset","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Heterosexual / straight","Declared non-disabled","130","120","25860","24620"
"New entrant CS","2022","Dorset","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","Unknown","70","70","23920","23140"
"New entrant CS","2022","Dudley","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Heterosexual / straight","Declared non-disabled","80","80","24650","21260"
"New entrant CS","2022","Dudley","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Heterosexual / straight","Declared non-disabled","270","270","24910","23140"
"New entrant CS","2022","Durham","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","Unknown","230","220","23540","22010"
"New entrant CS","2022","Ealing","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Heterosexual / straight","Declared non-disabled","40","30","[c]","[c]"
"New entrant CS","2022","Ealing","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Declared non-disabled","100","90","24220","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","Declared non-disabled","70","70","29270","25880"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","Declared non-disabled","100","90","27350","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
