"Status","Year","Region_ITL1","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","South West (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Medicine","Female","50","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Operational Delivery","Female","770","720","24690","22350"
"New entrant CS","2021","South West (England)","Operational Delivery","Male","580","560","25690","22850"
"New entrant CS","2021","South West (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Other","Female","150","140","23490","20920"
"New entrant CS","2021","South West (England)","Other","Male","140","140","29750","26350"
"New entrant CS","2021","South West (England)","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Policy","Female","70","70","32510","30190"
"New entrant CS","2021","South West (England)","Policy","Male","50","50","[c]","[c]"
"New entrant CS","2021","South West (England)","Project Delivery","Female","150","140","34160","33000"
"New entrant CS","2021","South West (England)","Project Delivery","Male","180","180","38370","35000"
"New entrant CS","2021","South West (England)","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Property","Male","40","40","[c]","[c]"
"New entrant CS","2021","South West (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Science and Engineering","Female","200","180","29670","28590"
"New entrant CS","2021","South West (England)","Science and Engineering","Male","340","330","29840","27540"
"New entrant CS","2021","South West (England)","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Security","Male","80","80","26050","20580"
"New entrant CS","2021","South West (England)","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Unknown","Female","760","720","26030","27570"
"New entrant CS","2021","South West (England)","Unknown","Male","490","490","26490","27570"
"New entrant CS","2021","South West (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","500","490","30810","27570"
"New entrant CS","2021","Unknown","Unknown","Male","350","350","33510","27570"
"New entrant CS","2021","Wales","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Digital, Data and Technology","Female","50","50","33150","29540"
"New entrant CS","2021","Wales","Digital, Data and Technology","Male","160","160","35430","31350"
"New entrant CS","2021","Wales","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Operational Delivery","Female","730","680","22390","21590"
"New entrant CS","2021","Wales","Operational Delivery","Male","520","500","23280","21590"
"New entrant CS","2021","Wales","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Policy","Female","30","30","[c]","[c]"
"New entrant CS","2021","Wales","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Social Research","Female","50","50","[c]","[c]"
"New entrant CS","2021","Wales","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Statistics","Female","40","40","[c]","[c]"
"New entrant CS","2021","Wales","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Tax","Female","120","110","21450","20140"
"New entrant CS","2021","Wales","Tax","Male","120","120","21870","20140"
"New entrant CS","2021","Wales","Unknown","Female","380","380","25190","27570"
"New entrant CS","2021","Wales","Unknown","Male","300","290","24450","21010"
"New entrant CS","2021","Wales","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Digital, Data and Technology","Female","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Digital, Data and Technology","Male","90","80","40310","38390"
"New entrant CS","2021","West Midlands (England)","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Legal","Female","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Medicine","Female","[c]","[c]","[c]","[c]"
