"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","UK Statistics Authority","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Accountant in Bankruptcy","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Advisory, Conciliation and Arbitration Service","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","East of England","30","30","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","South East (England)","80","70","25390","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","South West (England)","60","60","22920","21050"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Wales","50","50","21720","21050"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","West Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Operational Delivery","Yorkshire and The Humber","50","50","23790","23680"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","South East (England)","50","50","27830","24370"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","London","1190","1180","41250","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","North East (England)","40","40","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","North West (England)","60","60","39970","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","South East (England)","40","30","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","South West (England)","30","30","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","210","210","36760","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Yorkshire and The Humber","70","70","32200","23850"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","East of England","[c]","[c]","[c]","[c]"
