"Status","Year","Sex","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Male","East Anglia","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Operational Delivery","550","530","25440","23160"
"New entrant CS","2022","Male","East Anglia","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Other","30","30","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Anglia","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Digital, Data and Technology","120","120","37280","35100"
"New entrant CS","2022","Male","East Wales","Economics","30","30","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Operational Delivery","570","560","25320","23140"
"New entrant CS","2022","Male","East Wales","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Policy","40","40","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Social Research","30","30","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Statistics","40","40","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Tax","80","70","27420","26590"
"New entrant CS","2022","Male","East Wales","Unknown","70","70","[c]","[c]"
"New entrant CS","2022","Male","East Wales","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Operational Delivery","200","200","24530","23140"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","East Yorkshire and Northern Lincolnshire","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Operational Delivery","360","350","23560","21640"
"New entrant CS","2022","Male","Eastern Scotland","Other","40","40","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Eastern Scotland","Tax","100","100","26230","26590"
"New entrant CS","2022","Male","Eastern Scotland","Unknown","800","790","32020","27230"
"New entrant CS","2022","Male","Eastern Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Operational Delivery","230","220","26980","24880"
"New entrant CS","2022","Male","Essex","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","60","60","29980","26670"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","120","110","36710","33350"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","70","70","30640","25000"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","30","30","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","450","440","28180","26130"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Other","190","180","31920","29000"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","70","70","35010","30890"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","160","160","35390","33080"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Property","40","30","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","470","470","32090","28590"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Security","50","50","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Digital, Data and Technology","160","160","41150","36500"
"New entrant CS","2022","Male","Greater Manchester","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Finance","40","40","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Operational Delivery","770","750","25440","23170"
"New entrant CS","2022","Male","Greater Manchester","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Policy","90","90","34880","32010"
"New entrant CS","2022","Male","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Property","30","30","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Greater Manchester","Social Research","[c]","[c]","[c]","[c]"
