"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Female","50","50","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Male","40","40","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Female","60","60","27480","27060"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Male","50","50","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Male","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","Male","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Female","100","90","26310","27570"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Male","120","120","29340","27570"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Female","50","50","36390","32710"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Male","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
