"Status","Year","Region_ITL3","Disability","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Swindon","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Declared non-disabled","Heterosexual / straight","60","60","26840","27570"
"New entrant CS","2021","Swindon","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Swindon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Declared non-disabled","Heterosexual / straight","80","70","35300","27570"
"New entrant CS","2021","Telford and Wrekin","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Unknown","Unknown","70","70","31930","27570"
"New entrant CS","2021","Thurrock","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Unknown","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Torbay","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Declared disabled","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Declared non-disabled","Heterosexual / straight","480","480","39940","33930"
"New entrant CS","2021","Tower Hamlets","Declared non-disabled","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Declared non-disabled","Undeclared","50","50","40010","36000"
"New entrant CS","2021","Tower Hamlets","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","Heterosexual / straight","90","90","43230","39850"
"New entrant CS","2021","Tower Hamlets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Unknown","Unknown","210","210","38310","33930"
"New entrant CS","2021","Tyneside","Declared disabled","Heterosexual / straight","130","130","24970","21010"
"New entrant CS","2021","Tyneside","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Declared non-disabled","Heterosexual / straight","1020","1000","24940","21010"
"New entrant CS","2021","Tyneside","Declared non-disabled","LGBO","90","90","24480","21010"
"New entrant CS","2021","Tyneside","Declared non-disabled","Undeclared","50","50","26260","21010"
"New entrant CS","2021","Tyneside","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Undeclared","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Tyneside","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2021","Tyneside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Unknown","Unknown","720","710","24110","21010"
"New entrant CS","2021","Unknown","Declared disabled","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Heterosexual / straight","240","240","29990","27570"
"New entrant CS","2021","Unknown","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","540","530","36840","28000"
"New entrant CS","2021","Wakefield","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Declared non-disabled","Heterosexual / straight","70","70","25190","27570"
"New entrant CS","2021","Wakefield","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wakefield","Unknown","Unknown","60","60","23900","22850"
"New entrant CS","2021","Walsall","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Declared non-disabled","Heterosexual / straight","60","60","27940","29080"
"New entrant CS","2021","Wandsworth","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Unknown","Unknown","90","90","28110","30220"
"New entrant CS","2021","Warrington","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Declared non-disabled","Heterosexual / straight","150","150","29280","27570"
"New entrant CS","2021","Warrington","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","Heterosexual / straight","150","150","31250","30640"
"New entrant CS","2021","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warrington","Unknown","Unknown","80","80","28440","27570"
"New entrant CS","2021","Warwickshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Declared non-disabled","Heterosexual / straight","70","70","25390","22920"
"New entrant CS","2021","Warwickshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared non-disabled","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared non-disabled","Heterosexual / straight","70","60","28980","29290"
"New entrant CS","2021","West Essex","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Declared non-disabled","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","West Kent","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared non-disabled","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Declared non-disabled","Heterosexual / straight","80","80","24020","22920"
"New entrant CS","2021","West Northamptonshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","West Surrey","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Surrey","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
