"Status","Year","Profession_of_post","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Psychology","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Bedfordshire and Hertfordshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Bedfordshire and Hertfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cheshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cornwall and Isles of Scilly","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cumbria","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cumbria","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cumbria","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cumbria","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Derbyshire and Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Devon","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Devon","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Devon","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Devon","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Devon","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Devon","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Dorset and Somerset","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Dorset and Somerset","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Dorset and Somerset","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Dorset and Somerset","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Anglia","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Anglia","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Anglia","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Anglia","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Anglia","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Anglia","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Wales","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Essex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Essex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Essex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Essex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","210","210","24980","26590"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","80","70","34460","34490"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","70","60","39010","34830"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","40","40","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Hampshire and Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Highlands and Islands","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Highlands and Islands","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Highlands and Islands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - East","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - East","30-39","30","20","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - East","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - West","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Kent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Kent","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Kent","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Kent","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Kent","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Lancashire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Lancashire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Lancashire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Merseyside","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Merseyside","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Merseyside","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Merseyside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northumberland and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northumberland and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northumberland and Tyne and Wear","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northumberland and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northumberland and Tyne and Wear","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - East and North East","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - West and North West","20-29","50","50","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Southern Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Southern Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Surrey, East and West Sussex","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Surrey, East and West Sussex","20-29","30","30","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","20-29","40","40","[c]","[c]"
