"Status","Year","Region_ITL2","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","West Central Scotland","Scottish Government (excl. agencies)","Scotland","130","130","38260","38540"
"New entrant CS","2021","West Central Scotland","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Scottish Prison Service","Scotland","80","80","21840","20810"
"New entrant CS","2021","West Central Scotland","Social Security Scotland","Scotland","330","320","25490","20060"
"New entrant CS","2021","West Central Scotland","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Central Scotland","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Crown Commercial Service","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","Crown Prosecution Service","West Midlands (England)","60","60","36290","38000"
"New entrant CS","2021","West Midlands","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Department for Education (excl. agencies)","West Midlands (England)","60","60","33630","29360"
"New entrant CS","2021","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Department for Transport (excl. agencies)","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Department for Work and Pensions (excl. agencies)","West Midlands (England)","580","570","25810","27570"
"New entrant CS","2021","West Midlands","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Education and Skills Funding Agency","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","HM Courts and Tribunals Service","West Midlands (England)","120","120","23510","19930"
"New entrant CS","2021","West Midlands","HM Land Registry","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","HM Prison and Probation Service","West Midlands (England)","140","130","22690","22920"
"New entrant CS","2021","West Midlands","HM Revenue and Customs (excl. agencies)","West Midlands (England)","270","260","22770","20140"
"New entrant CS","2021","West Midlands","Home Office (incl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Insolvency Service","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Ministry of Defence (excl. agencies)","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","West Midlands","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","National Crime Agency","West Midlands (England)","90","90","33250","32770"
"New entrant CS","2021","West Midlands","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Office of Qualifications and Examinations Regulation","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2021","West Midlands","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Public Health England","West Midlands (England)","120","100","31360","27780"
"New entrant CS","2021","West Midlands","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Teaching Regulation Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","Wales","350","340","24150","21010"
"New entrant CS","2021","West Wales and The Valleys","Driver and Vehicle Licensing Agency","Wales","340","310","23790","21590"
"New entrant CS","2021","West Wales and The Valleys","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","HM Courts and Tribunals Service","Wales","30","30","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","HM Land Registry","Wales","60","60","23400","22350"
"New entrant CS","2021","West Wales and The Valleys","HM Prison and Probation Service","Wales","60","50","22160","22920"
"New entrant CS","2021","West Wales and The Valleys","Home Office (incl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Rural Payments Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Wales and The Valleys","Welsh Government (excl. agencies)","Wales","70","60","25650","20500"
"New entrant CS","2021","West Wales and The Valleys","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Cabinet Office (excl. agencies)","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Crown Prosecution Service","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","970","950","27080","27570"
"New entrant CS","2021","West Yorkshire","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","300","290","37740","32790"
"New entrant CS","2021","West Yorkshire","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","HM Courts and Tribunals Service","Yorkshire and The Humber","70","70","19930","18880"
"New entrant CS","2021","West Yorkshire","HM Prison and Probation Service","Yorkshire and The Humber","240","230","22630","22850"
"New entrant CS","2021","West Yorkshire","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","460","450","23690","20140"
"New entrant CS","2021","West Yorkshire","Home Office (incl. agencies)","Yorkshire and The Humber","60","60","26290","24880"
"New entrant CS","2021","West Yorkshire","Insolvency Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","110","100","29460","24680"
"New entrant CS","2021","West Yorkshire","National Crime Agency","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Public Health England","Yorkshire and The Humber","70","50","33410","31370"
"New entrant CS","2021","West Yorkshire","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Yorkshire","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","East of England","170","160","27790","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
