"Status","Year","Ethnicity","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Lambeth","50","40","49780","47090"
"Leaver Dept.","2022","Unknown","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Leeds","90","90","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Liverpool","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Manchester","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Nottingham","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Sheffield","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South Lanarkshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Tower Hamlets","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Tyneside","110","100","29230","26300"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","200","200","36360","32000"
"Leaver Dept.","2022","Unknown","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Westminster","1250","1170","41700","34550"
"Leaver Dept.","2022","Unknown","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Angus and Dundee City","60","60","24660","22980"
"Leaver Dept.","2022","White","Heterosexual / straight","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Barnet","360","330","41910","39740"
"Leaver Dept.","2022","White","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","300","300","35310","32410"
"Leaver Dept.","2022","White","Heterosexual / straight","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Birmingham","230","220","38550","30870"
"Leaver Dept.","2022","White","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Blackpool","60","60","33510","31990"
"Leaver Dept.","2022","White","Heterosexual / straight","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Bristol, City of","290","270","36400","29960"
"Leaver Dept.","2022","White","Heterosexual / straight","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Cambridgeshire CC","150","140","40360","33300"
"Leaver Dept.","2022","White","Heterosexual / straight","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Cardiff and Vale of Glamorgan","160","160","33390","28840"
"Leaver Dept.","2022","White","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Central Hampshire","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","City of Edinburgh","70","60","34380","27570"
"Leaver Dept.","2022","White","Heterosexual / straight","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Coventry","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Croydon","80","80","44760","40140"
"Leaver Dept.","2022","White","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Devon CC","70","70","34230","29370"
"Leaver Dept.","2022","White","Heterosexual / straight","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Durham","70","60","27910","24890"
"Leaver Dept.","2022","White","Heterosexual / straight","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Kent","50","40","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Glasgow City","240","240","28750","27240"
"Leaver Dept.","2022","White","Heterosexual / straight","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Greater Manchester South West","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Lambeth","750","690","47050","40470"
"Leaver Dept.","2022","White","Heterosexual / straight","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Leeds","350","290","37850","32310"
"Leaver Dept.","2022","White","Heterosexual / straight","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Lewisham and Southwark","80","70","52180","52610"
"Leaver Dept.","2022","White","Heterosexual / straight","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Liverpool","260","250","29540","25310"
"Leaver Dept.","2022","White","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Manchester","320","300","36770","30450"
"Leaver Dept.","2022","White","Heterosexual / straight","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Mid Kent","40","40","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Mid Lancashire","50","50","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Monmouthshire and Newport","90","90","35930","31250"
"Leaver Dept.","2022","White","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","North Lanarkshire","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","North Yorkshire CC","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Nottingham","170","160","32620","28590"
"Leaver Dept.","2022","White","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Oxfordshire CC","180","150","40430","38020"
"Leaver Dept.","2022","White","Heterosexual / straight","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Plymouth","30","30","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
