"Status","Year","Age","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","East Wales","40","40","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Eastern Scotland","60","60","54150","48930"
"New entrant CS","2021","30-39","G6/G7","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","55590","54000"
"New entrant CS","2021","30-39","G6/G7","Greater Manchester","60","60","54070","52580"
"New entrant CS","2021","30-39","G6/G7","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Inner London - East","150","140","58220","54700"
"New entrant CS","2021","30-39","G6/G7","Inner London - West","540","530","57690","55000"
"New entrant CS","2021","30-39","G6/G7","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Outer London - South","40","30","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","West Central Scotland","30","30","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","West Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Inner London - West","70","70","76130","72130"
"New entrant CS","2021","30-39","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Devon","50","50","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","East Anglia","30","30","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","East Wales","160","150","34630","35570"
"New entrant CS","2021","30-39","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Eastern Scotland","150","140","35930","35920"
"New entrant CS","2021","30-39","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","310","300","35310","35900"
"New entrant CS","2021","30-39","SEO/HEO","Greater Manchester","160","160","34030","32010"
"New entrant CS","2021","30-39","SEO/HEO","Hampshire and Isle of Wight","140","140","34060","33180"
"New entrant CS","2021","30-39","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Inner London - East","250","230","38070","39530"
"New entrant CS","2021","30-39","SEO/HEO","Inner London - West","750","740","37380","36800"
"New entrant CS","2021","30-39","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Merseyside","50","50","34340","32850"
"New entrant CS","2021","30-39","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Northumberland and Tyne and Wear","80","80","34060","31990"
"New entrant CS","2021","30-39","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Outer London - South","60","60","37310","36160"
"New entrant CS","2021","30-39","SEO/HEO","Outer London - West and North West","70","60","35380","34820"
"New entrant CS","2021","30-39","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","South Yorkshire","60","60","34430","36500"
"New entrant CS","2021","30-39","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","West Central Scotland","90","90","35080","34010"
"New entrant CS","2021","30-39","SEO/HEO","West Midlands","140","140","35710","35650"
"New entrant CS","2021","30-39","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO/HEO","West Yorkshire","120","120","33060","31810"
"New entrant CS","2021","30-39","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","60","60","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","70","70","25140","22890"
"New entrant CS","2021","40-49","AA/AO","Cheshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Derbyshire and Nottinghamshire","60","60","21360","21010"
"New entrant CS","2021","40-49","AA/AO","Devon","80","80","21150","21010"
"New entrant CS","2021","40-49","AA/AO","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","East Anglia","100","90","22230","21170"
"New entrant CS","2021","40-49","AA/AO","East Wales","100","100","20360","20370"
"New entrant CS","2021","40-49","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Eastern Scotland","150","150","20920","20810"
"New entrant CS","2021","40-49","AA/AO","Essex","50","50","23080","24180"
"New entrant CS","2021","40-49","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","21350","20920"
"New entrant CS","2021","40-49","AA/AO","Greater Manchester","120","110","20620","20920"
"New entrant CS","2021","40-49","AA/AO","Hampshire and Isle of Wight","90","80","22290","20920"
"New entrant CS","2021","40-49","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Inner London - East","70","70","24970","25110"
"New entrant CS","2021","40-49","AA/AO","Inner London - West","80","80","26080","25110"
"New entrant CS","2021","40-49","AA/AO","Kent","60","60","23500","24180"
"New entrant CS","2021","40-49","AA/AO","Lancashire","140","140","21070","21010"
"New entrant CS","2021","40-49","AA/AO","Leicestershire, Rutland and Northamptonshire","50","50","20710","21010"
"New entrant CS","2021","40-49","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Merseyside","70","70","20590","20140"
"New entrant CS","2021","40-49","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","North Yorkshire","40","30","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Northern Ireland","40","30","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Northumberland and Tyne and Wear","200","200","20680","21010"
"New entrant CS","2021","40-49","AA/AO","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Outer London - South","40","40","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Shropshire and Staffordshire","70","70","20410","20600"
"New entrant CS","2021","40-49","AA/AO","South Yorkshire","60","60","21310","21010"
"New entrant CS","2021","40-49","AA/AO","Southern Scotland","50","50","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","Surrey, East and West Sussex","80","80","23230","21010"
"New entrant CS","2021","40-49","AA/AO","Tees Valley and Durham","70","60","21320","21010"
"New entrant CS","2021","40-49","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","West Central Scotland","120","110","20850","20060"
"New entrant CS","2021","40-49","AA/AO","West Midlands","90","80","20840","20880"
"New entrant CS","2021","40-49","AA/AO","West Wales and The Valleys","80","70","20880","21010"
"New entrant CS","2021","40-49","AA/AO","West Yorkshire","90","90","20810","21010"
"New entrant CS","2021","40-49","EO","Bedfordshire and Hertfordshire","80","80","28610","29290"
"New entrant CS","2021","40-49","EO","Berkshire, Buckinghamshire and Oxfordshire","90","90","28170","27570"
"New entrant CS","2021","40-49","EO","Cheshire","50","50","28860","27570"
"New entrant CS","2021","40-49","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","EO","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","EO","Derbyshire and Nottinghamshire","90","80","27100","27570"
"New entrant CS","2021","40-49","EO","Devon","50","40","[c]","[c]"
"New entrant CS","2021","40-49","EO","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2021","40-49","EO","East Anglia","120","110","27160","27570"
"New entrant CS","2021","40-49","EO","East Wales","60","60","26130","27570"
"New entrant CS","2021","40-49","EO","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","40-49","EO","Eastern Scotland","80","70","27050","27570"
"New entrant CS","2021","40-49","EO","Essex","70","70","29010","29290"
"New entrant CS","2021","40-49","EO","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","26640","27570"
"New entrant CS","2021","40-49","EO","Greater Manchester","200","200","26850","27570"
"New entrant CS","2021","40-49","EO","Hampshire and Isle of Wight","130","120","27050","27570"
