"Status","Year","Age","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","White","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Asian","50","50","45780","48080"
"New entrant CS","2022","30-39","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal","Unknown","60","60","41260","36990"
"New entrant CS","2022","30-39","Legal","White","190","180","46120","48080"
"New entrant CS","2022","30-39","Medicine","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","White","70","60","52110","39700"
"New entrant CS","2022","30-39","Operational Delivery","Asian","680","650","27040","27570"
"New entrant CS","2022","30-39","Operational Delivery","Black","420","400","27420","27570"
"New entrant CS","2022","30-39","Operational Delivery","Mixed","220","210","27650","26140"
"New entrant CS","2022","30-39","Operational Delivery","Other ethnicity","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Undeclared","130","120","28760","27570"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","2770","2620","25730","24090"
"New entrant CS","2022","30-39","Operational Delivery","White","4300","4150","26450","24620"
"New entrant CS","2022","30-39","Operational Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Asian","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Other","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","160","150","27360","22230"
"New entrant CS","2022","30-39","Other","White","340","330","29780","26250"
"New entrant CS","2022","30-39","Planning","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Asian","60","60","40790","38750"
"New entrant CS","2022","30-39","Policy","Black","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","210","200","40530","37450"
"New entrant CS","2022","30-39","Policy","White","560","550","39840","36610"
"New entrant CS","2022","30-39","Project Delivery","Asian","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","Unknown","80","80","37370","35050"
"New entrant CS","2022","30-39","Project Delivery","White","210","200","38510","37000"
"New entrant CS","2022","30-39","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Property","Unknown","50","50","34260","32810"
"New entrant CS","2022","30-39","Property","White","90","90","37320","33000"
"New entrant CS","2022","30-39","Psychology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Asian","40","30","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","White","240","230","35700","33000"
"New entrant CS","2022","30-39","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","Unknown","60","60","28340","25000"
"New entrant CS","2022","30-39","Security","White","80","80","29300","25000"
"New entrant CS","2022","30-39","Social Research","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","White","60","50","37480","38340"
"New entrant CS","2022","30-39","Statistics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Statistics","White","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Asian","130","120","27570","26590"
"New entrant CS","2022","30-39","Tax","Black","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Tax","Unknown","210","200","27160","26590"
"New entrant CS","2022","30-39","Tax","White","410","400","28090","26590"
"New entrant CS","2022","30-39","Unknown","Asian","110","110","31630","29970"
"New entrant CS","2022","30-39","Unknown","Black","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","860","830","35830","28000"
"New entrant CS","2022","30-39","Unknown","White","1030","1000","33630","31540"
"New entrant CS","2022","30-39","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Commercial","White","80","80","34790","32900"
"New entrant CS","2022","40-49","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Communications","White","50","50","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","White","90","90","26190","27570"
"New entrant CS","2022","40-49","Digital, Data and Technology","Asian","70","70","44240","40670"
"New entrant CS","2022","40-49","Digital, Data and Technology","Black","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Unknown","160","150","47080","44450"
"New entrant CS","2022","40-49","Digital, Data and Technology","White","300","290","43700","40670"
"New entrant CS","2022","40-49","Economics","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","70","50","42160","38810"
"New entrant CS","2022","40-49","Finance","White","120","120","38130","36050"
"New entrant CS","2022","40-49","Geography","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Asian","[c]","[c]","[c]","[c]"
