"Status","Year","Parent_department","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","White","Male","110","110","40350","33210"
"New entrant CS","2021","Ministry of Justice","Asian","Female","170","160","24360","22680"
"New entrant CS","2021","Ministry of Justice","Asian","Male","170","170","28170","24280"
"New entrant CS","2021","Ministry of Justice","Black","Female","220","220","25430","23210"
"New entrant CS","2021","Ministry of Justice","Black","Male","120","120","26880","25450"
"New entrant CS","2021","Ministry of Justice","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Mixed","Female","120","120","25670","22920"
"New entrant CS","2021","Ministry of Justice","Mixed","Male","70","70","27410","25450"
"New entrant CS","2021","Ministry of Justice","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Undeclared","Female","40","40","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Undeclared","Male","50","50","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","Unknown","Female","1990","1910","23820","22680"
"New entrant CS","2021","Ministry of Justice","Unknown","Male","1490","1450","25380","22850"
"New entrant CS","2021","Ministry of Justice","White","Female","2480","2400","23790","22850"
"New entrant CS","2021","Ministry of Justice","White","Male","1800","1770","25400","22850"
"New entrant CS","2021","National Crime Agency","Asian","Female","30","30","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","Unknown","Female","60","60","36510","32770"
"New entrant CS","2021","National Crime Agency","Unknown","Male","60","60","38870","36740"
"New entrant CS","2021","National Crime Agency","White","Female","400","390","32400","32260"
"New entrant CS","2021","National Crime Agency","White","Male","380","380","35680","34140"
"New entrant CS","2021","Northern Ireland Office","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education","White","Female","90","90","48090","46360"
"New entrant CS","2021","Office for Standards in Education","White","Male","50","50","54970","55290"
"New entrant CS","2021","Office of Gas and Electricity Markets","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","White","Female","110","110","32190","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","White","Male","120","120","35390","26880"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","White","Female","60","60","37580","34800"
"New entrant CS","2021","Other Cabinet Office Agencies","White","Male","80","80","39140","34800"
"New entrant CS","2021","Scotland Office","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","Female","570","540","31270","26160"
