"Status","Year","Ethnicity","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Inner London - East","60","60","35670","31060"
"New entrant CS","2021","Undeclared","Female","Inner London - West","80","80","28780","26770"
"New entrant CS","2021","Undeclared","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Inner London - East","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Inner London - West","110","100","37840","34550"
"New entrant CS","2021","Undeclared","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Bedfordshire and Hertfordshire","100","100","24200","22920"
"New entrant CS","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","160","150","28290","27570"
"New entrant CS","2021","Unknown","Female","Cheshire","60","60","26930","23880"
"New entrant CS","2021","Unknown","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Derbyshire and Nottinghamshire","210","200","25400","24250"
"New entrant CS","2021","Unknown","Female","Devon","110","100","26150","22350"
"New entrant CS","2021","Unknown","Female","Dorset and Somerset","50","50","27040","22850"
"New entrant CS","2021","Unknown","Female","East Anglia","140","140","24630","22430"
"New entrant CS","2021","Unknown","Female","East Wales","340","330","25280","22920"
"New entrant CS","2021","Unknown","Female","East Yorkshire and Northern Lincolnshire","60","60","23690","21430"
"New entrant CS","2021","Unknown","Female","Eastern Scotland","540","520","29600","23340"
"New entrant CS","2021","Unknown","Female","Essex","110","100","26180","24180"
"New entrant CS","2021","Unknown","Female","Gloucestershire, Wiltshire and Bath/Bristol area","270","250","29000","26500"
"New entrant CS","2021","Unknown","Female","Greater Manchester","420","410","25080","22570"
"New entrant CS","2021","Unknown","Female","Hampshire and Isle of Wight","180","170","27850","23050"
"New entrant CS","2021","Unknown","Female","Herefordshire, Worcestershire and Warwickshire","40","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Inner London - East","320","310","32540","30850"
"New entrant CS","2021","Unknown","Female","Inner London - West","1680","1650","37170","32790"
"New entrant CS","2021","Unknown","Female","Kent","160","150","24350","24000"
"New entrant CS","2021","Unknown","Female","Lancashire","140","130","22930","21010"
"New entrant CS","2021","Unknown","Female","Leicestershire, Rutland and Northamptonshire","130","130","23100","21300"
"New entrant CS","2021","Unknown","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Merseyside","260","250","24400","21430"
"New entrant CS","2021","Unknown","Female","North Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Female","North Yorkshire","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Northern Ireland","80","70","23230","20140"
"New entrant CS","2021","Unknown","Female","Northumberland and Tyne and Wear","440","420","23770","21010"
"New entrant CS","2021","Unknown","Female","Outer London - East and North East","130","130","27360","30150"
"New entrant CS","2021","Unknown","Female","Outer London - South","240","240","32400","28650"
"New entrant CS","2021","Unknown","Female","Outer London - West and North West","180","180","27420","28650"
"New entrant CS","2021","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Shropshire and Staffordshire","150","140","24820","22350"
"New entrant CS","2021","Unknown","Female","South Yorkshire","160","150","25710","22850"
"New entrant CS","2021","Unknown","Female","Southern Scotland","100","90","22460","20140"
"New entrant CS","2021","Unknown","Female","Surrey, East and West Sussex","150","140","25280","24370"
"New entrant CS","2021","Unknown","Female","Tees Valley and Durham","110","100","23450","21010"
"New entrant CS","2021","Unknown","Female","Unknown","330","320","34150","28000"
"New entrant CS","2021","Unknown","Female","West Central Scotland","250","240","26750","22570"
"New entrant CS","2021","Unknown","Female","West Midlands","320","300","26750","22570"
"New entrant CS","2021","Unknown","Female","West Wales and The Valleys","160","140","21230","21590"
"New entrant CS","2021","Unknown","Female","West Yorkshire","480","460","28830","25400"
"New entrant CS","2021","Unknown","Male","Bedfordshire and Hertfordshire","70","70","26810","27570"
"New entrant CS","2021","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","160","160","28340","26470"
"New entrant CS","2021","Unknown","Male","Cheshire","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Derbyshire and Nottinghamshire","160","160","26860","25560"
"New entrant CS","2021","Unknown","Male","Devon","120","110","26220","22850"
"New entrant CS","2021","Unknown","Male","Dorset and Somerset","70","60","25900","22850"
"New entrant CS","2021","Unknown","Male","East Anglia","120","120","25970","24880"
"New entrant CS","2021","Unknown","Male","East Wales","360","360","26150","23050"
"New entrant CS","2021","Unknown","Male","East Yorkshire and Northern Lincolnshire","80","70","24110","22350"
"New entrant CS","2021","Unknown","Male","Eastern Scotland","450","440","29190","22430"
"New entrant CS","2021","Unknown","Male","Essex","90","90","27980","25560"
"New entrant CS","2021","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","320","310","29620","26580"
"New entrant CS","2021","Unknown","Male","Greater Manchester","460","450","28500","25560"
"New entrant CS","2021","Unknown","Male","Hampshire and Isle of Wight","210","200","29890","26350"
"New entrant CS","2021","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Inner London - East","260","260","35960","31060"
"New entrant CS","2021","Unknown","Male","Inner London - West","1330","1320","40920","33570"
"New entrant CS","2021","Unknown","Male","Kent","160","160","24660","24880"
"New entrant CS","2021","Unknown","Male","Lancashire","130","130","23170","21010"
"New entrant CS","2021","Unknown","Male","Leicestershire, Rutland and Northamptonshire","110","100","23540","22850"
"New entrant CS","2021","Unknown","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Merseyside","210","200","25370","21430"
"New entrant CS","2021","Unknown","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","North Yorkshire","60","50","26430","23540"
"New entrant CS","2021","Unknown","Male","Northern Ireland","110","100","22890","20140"
"New entrant CS","2021","Unknown","Male","Northumberland and Tyne and Wear","400","400","23890","21010"
"New entrant CS","2021","Unknown","Male","Outer London - East and North East","80","70","28230","30150"
"New entrant CS","2021","Unknown","Male","Outer London - South","240","240","36650","31960"
"New entrant CS","2021","Unknown","Male","Outer London - West and North West","140","140","29740","28670"
"New entrant CS","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Shropshire and Staffordshire","130","120","25730","22850"
"New entrant CS","2021","Unknown","Male","South Yorkshire","150","140","29320","22850"
"New entrant CS","2021","Unknown","Male","Southern Scotland","100","90","21040","20140"
"New entrant CS","2021","Unknown","Male","Surrey, East and West Sussex","130","120","26820","25810"
"New entrant CS","2021","Unknown","Male","Tees Valley and Durham","80","80","24230","22850"
"New entrant CS","2021","Unknown","Male","Unknown","210","210","39990","28000"
"New entrant CS","2021","Unknown","Male","West Central Scotland","230","220","27250","23500"
"New entrant CS","2021","Unknown","Male","West Midlands","250","250","28700","22920"
"New entrant CS","2021","Unknown","Male","West Wales and The Valleys","110","110","24720","21590"
"New entrant CS","2021","Unknown","Male","West Yorkshire","480","470","27770","23440"
"New entrant CS","2021","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Female","Bedfordshire and Hertfordshire","240","230","26860","27570"
"New entrant CS","2021","White","Female","Berkshire, Buckinghamshire and Oxfordshire","390","380","27140","27570"
"New entrant CS","2021","White","Female","Cheshire","260","260","27170","27570"
"New entrant CS","2021","White","Female","Cornwall and Isles of Scilly","80","70","26290","27570"
"New entrant CS","2021","White","Female","Cumbria","40","30","[c]","[c]"
"New entrant CS","2021","White","Female","Derbyshire and Nottinghamshire","450","430","27050","27570"
"New entrant CS","2021","White","Female","Devon","410","390","25410","22640"
"New entrant CS","2021","White","Female","Dorset and Somerset","200","180","25180","24910"
"New entrant CS","2021","White","Female","East Anglia","540","510","25990","25310"
"New entrant CS","2021","White","Female","East Wales","590","570","27150","24680"
"New entrant CS","2021","White","Female","East Yorkshire and Northern Lincolnshire","150","140","24160","22920"
"New entrant CS","2021","White","Female","Eastern Scotland","570","550","28410","27570"
"New entrant CS","2021","White","Female","Essex","270","260","27530","29290"
"New entrant CS","2021","White","Female","Gloucestershire, Wiltshire and Bath/Bristol area","1250","1170","28730","27570"
"New entrant CS","2021","White","Female","Greater Manchester","760","730","28130","27570"
"New entrant CS","2021","White","Female","Hampshire and Isle of Wight","720","680","27610","27570"
"New entrant CS","2021","White","Female","Herefordshire, Worcestershire and Warwickshire","170","160","24790","22850"
"New entrant CS","2021","White","Female","Highlands and Islands","90","90","24660","25030"
"New entrant CS","2021","White","Female","Inner London - East","810","760","36680","32260"
"New entrant CS","2021","White","Female","Inner London - West","1900","1870","37280","33570"
"New entrant CS","2021","White","Female","Kent","390","390","27300","29290"
"New entrant CS","2021","White","Female","Lancashire","480","470","23530","21010"
"New entrant CS","2021","White","Female","Leicestershire, Rutland and Northamptonshire","250","240","24940","22920"
"New entrant CS","2021","White","Female","Lincolnshire","110","110","25450","24920"
"New entrant CS","2021","White","Female","Merseyside","410","410","25650","23000"
"New entrant CS","2021","White","Female","North Eastern Scotland","50","50","26840","27570"
"New entrant CS","2021","White","Female","North Yorkshire","230","220","30310","27570"
"New entrant CS","2021","White","Female","Northern Ireland","70","70","25560","20140"
"New entrant CS","2021","White","Female","Northumberland and Tyne and Wear","810","790","25010","21030"
"New entrant CS","2021","White","Female","Outer London - East and North East","140","140","28750","31060"
"New entrant CS","2021","White","Female","Outer London - South","170","160","32820","31060"
"New entrant CS","2021","White","Female","Outer London - West and North West","280","260","32090","31060"
"New entrant CS","2021","White","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Female","Shropshire and Staffordshire","380","360","25370","24120"
"New entrant CS","2021","White","Female","South Yorkshire","360","350","26300","25000"
