"Status","Year","Function_of_post","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Devon","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Devon","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Devon","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Devon","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Devon","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset and Somerset","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset and Somerset","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Anglia","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Wales","Project Delivery","50","50","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Wales","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Eastern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Eastern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Other","160","160","29500","26500"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","280","280","33960","32480"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","310","310","33860","32000"
"New entrant CS","2022","Project Delivery","Greater Manchester","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Greater Manchester","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Greater Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hampshire and Isle of Wight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hampshire and Isle of Wight","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hampshire and Isle of Wight","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Hampshire and Isle of Wight","Project Delivery","70","70","37090","33000"
"New entrant CS","2022","Project Delivery","Hampshire and Isle of Wight","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Highlands and Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Highlands and Islands","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Highlands and Islands","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Highlands and Islands","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Highlands and Islands","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - East","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - East","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - East","Project Delivery","50","50","41030","34260"
"New entrant CS","2022","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - West","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - West","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - West","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - West","Project Delivery","120","120","46360","44500"
"New entrant CS","2022","Project Delivery","Inner London - West","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lancashire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lancashire","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lancashire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lincolnshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Merseyside","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Merseyside","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Merseyside","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northumberland, and Tyne and Wear","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - South","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - South","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
