"Status","Year","Profession_of_post","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Property","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","250","240","32140","27650"
"New entrant CS","2022","Psychology","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Heterosexual / straight","Declared non-disabled","110","100","26910","27070"
"New entrant CS","2022","Psychology","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Declared disabled","90","80","31650","30460"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Declared non-disabled","850","820","33520","30930"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Heterosexual / straight","Unknown","60","60","36300","33000"
"New entrant CS","2022","Science and Engineering","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","LGBO","Declared non-disabled","70","70","29030","27540"
"New entrant CS","2022","Science and Engineering","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Undeclared","Declared non-disabled","90","80","31020","28590"
"New entrant CS","2022","Science and Engineering","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Declared non-disabled","240","240","28140","26030"
"New entrant CS","2022","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","190","190","30270","27960"
"New entrant CS","2022","Security","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","Declared non-disabled","250","250","29350","25000"
"New entrant CS","2022","Security","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Heterosexual / straight","Unknown","80","70","27810","25000"
"New entrant CS","2022","Security","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","270","270","27310","25000"
"New entrant CS","2022","Social Research","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Heterosexual / straight","Declared non-disabled","150","140","35190","31210"
"New entrant CS","2022","Social Research","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","Unknown","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Statistics","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Heterosexual / straight","Declared non-disabled","160","160","33220","30960"
"New entrant CS","2022","Statistics","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","Unknown","Unknown","80","80","28110","26350"
"New entrant CS","2022","Tax","Heterosexual / straight","Declared disabled","90","90","27860","26590"
"New entrant CS","2022","Tax","Heterosexual / straight","Declared non-disabled","1310","1290","27660","26590"
"New entrant CS","2022","Tax","Heterosexual / straight","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Tax","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Declared non-disabled","120","120","26790","26590"
"New entrant CS","2022","Tax","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","LGBO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Undeclared","Declared non-disabled","50","50","[c]","[c]"
"New entrant CS","2022","Tax","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Unknown","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","Unknown","Unknown","790","770","26880","26590"
"New entrant CS","2022","Unknown","Heterosexual / straight","Declared disabled","320","310","30310","27230"
"New entrant CS","2022","Unknown","Heterosexual / straight","Declared non-disabled","2720","2670","32350","27570"
"New entrant CS","2022","Unknown","Heterosexual / straight","Undeclared","90","90","30170","27570"
"New entrant CS","2022","Unknown","Heterosexual / straight","Unknown","220","210","33660","31540"
"New entrant CS","2022","Unknown","LGBO","Declared disabled","110","110","28770","27230"
"New entrant CS","2022","Unknown","LGBO","Declared non-disabled","290","290","31770","27570"
"New entrant CS","2022","Unknown","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","LGBO","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Declared non-disabled","160","160","33760","27570"
"New entrant CS","2022","Unknown","Undeclared","Undeclared","60","50","31840","30730"
"New entrant CS","2022","Unknown","Undeclared","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Declared non-disabled","290","280","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","3640","3540","33110","28000"
"New entrant CS","2022","Veterinarian","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
