"Status","Year","Organisation","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Inner London - West","80","80","49380","45200"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Inner London - West","150","140","42520","40680"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Inner London - East","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Inner London - West","80","80","42120","36800"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Justice (excl. agencies)","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Crime Agency","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Infrastructure Commission","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Records of Scotland","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","National Savings and Investments","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland Office","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Budget Responsibility","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office for Standards in Education, Children's Services and Skills","Male","Greater Manchester","[c]","[c]","[c]","[c]"
