"Status","Year","Parent_department","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Declared disabled","60","60","30210","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Declared non-disabled","500","490","33590","30950"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Female","Unknown","190","190","31460","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Declared non-disabled","460","450","33310","31400"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Male","Unknown","190","180","32950","30410"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Declared non-disabled","170","170","34270","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Declared non-disabled","140","140","37510","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Declared non-disabled","110","100","36980","36500"
"New entrant CS","2022","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Female","Unknown","530","510","33060","29360"
"New entrant CS","2022","Department for Education","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Declared non-disabled","60","60","39000","36500"
"New entrant CS","2022","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Male","Unknown","340","340","35920","32870"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Declared disabled","180","170","33720","29460"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Declared non-disabled","1180","1140","30750","29180"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Undeclared","60","60","36030","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Female","Unknown","260","250","34350","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Declared disabled","110","110","34040","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Declared non-disabled","910","900","31870","29180"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Male","Unknown","210","210","36600","32560"
"New entrant CS","2022","Department for International Trade","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Female","Declared non-disabled","100","100","34660","31800"
"New entrant CS","2022","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Female","Unknown","110","110","35840","31800"
"New entrant CS","2022","Department for International Trade","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Male","Declared non-disabled","100","100","38570","31800"
"New entrant CS","2022","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Male","Unknown","100","100","39490","31800"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Female","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Female","Declared non-disabled","230","220","35760","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Female","Unknown","90","80","34300","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Male","Declared non-disabled","210","200","36600","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Male","Unknown","70","60","33990","30190"
"New entrant CS","2022","Department for Transport","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Female","Declared non-disabled","540","510","30260","26130"
"New entrant CS","2022","Department for Transport","Female","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Department for Transport","Female","Unknown","400","370","29510","26130"
"New entrant CS","2022","Department for Transport","Male","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Department for Transport","Male","Declared non-disabled","570","570","32140","26130"
"New entrant CS","2022","Department for Transport","Male","Undeclared","70","70","32740","29970"
"New entrant CS","2022","Department for Transport","Male","Unknown","560","540","29660","26130"
"New entrant CS","2022","Department for Work and Pensions","Female","Declared disabled","660","630","25730","27570"
"New entrant CS","2022","Department for Work and Pensions","Female","Declared non-disabled","4260","4130","26070","27570"
"New entrant CS","2022","Department for Work and Pensions","Female","Undeclared","220","210","26020","27570"
"New entrant CS","2022","Department for Work and Pensions","Female","Unknown","900","870","25820","27570"
"New entrant CS","2022","Department for Work and Pensions","Male","Declared disabled","510","510","26040","24250"
"New entrant CS","2022","Department for Work and Pensions","Male","Declared non-disabled","3130","3110","27070","27570"
"New entrant CS","2022","Department for Work and Pensions","Male","Undeclared","190","190","27600","27570"
"New entrant CS","2022","Department for Work and Pensions","Male","Unknown","700","690","27670","27570"
"New entrant CS","2022","Department of Health and Social Care","Female","Declared disabled","140","120","34020","32310"
"New entrant CS","2022","Department of Health and Social Care","Female","Declared non-disabled","1100","990","34760","30460"
"New entrant CS","2022","Department of Health and Social Care","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Female","Unknown","960","750","39700","32790"
"New entrant CS","2022","Department of Health and Social Care","Male","Declared disabled","50","40","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Male","Declared non-disabled","500","460","35850","30460"
"New entrant CS","2022","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Male","Unknown","560","420","43300","36330"
"New entrant CS","2022","Estyn","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Female","Declared non-disabled","60","60","34720","30350"
"New entrant CS","2022","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Female","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Female","Declared non-disabled","120","110","26950","22600"
"New entrant CS","2022","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Female","Unknown","160","160","26580","22600"
"New entrant CS","2022","HM Land Registry","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Male","Declared non-disabled","80","80","27950","27130"
"New entrant CS","2022","HM Land Registry","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","Male","Unknown","110","110","27980","27130"
"New entrant CS","2022","HM Revenue and Customs","Female","Declared disabled","210","200","27150","26590"
"New entrant CS","2022","HM Revenue and Customs","Female","Declared non-disabled","2380","2310","26650","26590"
"New entrant CS","2022","HM Revenue and Customs","Female","Undeclared","90","90","26400","25000"
"New entrant CS","2022","HM Revenue and Customs","Female","Unknown","1700","1630","25710","21510"
"New entrant CS","2022","HM Revenue and Customs","Male","Declared disabled","200","200","26870","26590"
"New entrant CS","2022","HM Revenue and Customs","Male","Declared non-disabled","2240","2210","28360","26590"
"New entrant CS","2022","HM Revenue and Customs","Male","Undeclared","100","100","27850","26590"
"New entrant CS","2022","HM Revenue and Customs","Male","Unknown","1590","1580","26960","26590"
"New entrant CS","2022","HM Treasury","Female","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Female","Declared non-disabled","130","130","32630","28500"
"New entrant CS","2022","HM Treasury","Female","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Male","Declared non-disabled","110","110","37010","29320"
"New entrant CS","2022","HM Treasury","Male","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Female","Unknown","1170","1130","28700","24880"
"New entrant CS","2022","Home Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Male","Unknown","1280","1210","30580","25770"
