"Status","Year","Age","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Digital, Data & Technology","Asian","70","70","43680","40350"
"New entrant CS","2022","40-49","Digital, Data & Technology","Black","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data & Technology","Unknown","120","110","43570","40670"
"New entrant CS","2022","40-49","Digital, Data & Technology","White","330","330","43170","40670"
"New entrant CS","2022","40-49","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","Unknown","70","50","41690","38320"
"New entrant CS","2022","40-49","Finance","White","110","100","38140","36500"
"New entrant CS","2022","40-49","Grants Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Grants Management","Unknown","50","50","21900","21300"
"New entrant CS","2022","40-49","Grants Management","White","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Human Resources","White","180","170","36950","33000"
"New entrant CS","2022","40-49","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Asian","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","White","130","120","48370","50500"
"New entrant CS","2022","40-49","No function","Asian","460","440","30210","27570"
"New entrant CS","2022","40-49","No function","Black","340","330","30360","28770"
"New entrant CS","2022","40-49","No function","Mixed","130","120","31390","27570"
"New entrant CS","2022","40-49","No function","Other ethnicity","40","40","[c]","[c]"
"New entrant CS","2022","40-49","No function","Undeclared","120","110","32420","28200"
"New entrant CS","2022","40-49","No function","Unknown","1780","1660","29870","26310"
"New entrant CS","2022","40-49","No function","White","3820","3660","31400","27570"
"New entrant CS","2022","40-49","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Unknown","70","70","41190","40000"
"New entrant CS","2022","40-49","Project Delivery","White","260","250","39830","37300"
"New entrant CS","2022","40-49","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","60","60","34970","26350"
"New entrant CS","2022","40-49","Property","White","140","140","38050","33000"
"New entrant CS","2022","40-49","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Security","White","90","90","32250","25540"
"New entrant CS","2022","40-49","Unknown","Asian","60","60","31020","27570"
"New entrant CS","2022","40-49","Unknown","Black","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","740","710","33990","27570"
"New entrant CS","2022","40-49","Unknown","White","830","800","34200","29320"
"New entrant CS","2022","50-59","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","White","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Unknown","60","60","73770","70930"
"New entrant CS","2022","50-59","Commercial","White","50","50","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","White","60","60","35430","31630"
"New entrant CS","2022","50-59","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","White","150","140","27380","26590"
"New entrant CS","2022","50-59","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Debt","White","70","70","22090","21260"
"New entrant CS","2022","50-59","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data & Technology","Unknown","60","50","46210","41750"
"New entrant CS","2022","50-59","Digital, Data & Technology","White","210","210","43150","40180"
"New entrant CS","2022","50-59","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Finance","White","80","80","38640","35640"
"New entrant CS","2022","50-59","Grants Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Grants Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","White","120","110","39140","36350"
"New entrant CS","2022","50-59","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","White","50","50","[c]","[c]"
"New entrant CS","2022","50-59","No function","Asian","200","190","31560","27570"
"New entrant CS","2022","50-59","No function","Black","310","300","29700","28200"
"New entrant CS","2022","50-59","No function","Mixed","90","80","31410","28790"
"New entrant CS","2022","50-59","No function","Other ethnicity","30","30","[c]","[c]"
"New entrant CS","2022","50-59","No function","Undeclared","120","110","30910","27570"
"New entrant CS","2022","50-59","No function","Unknown","1580","1450","29350","26130"
"New entrant CS","2022","50-59","No function","White","3420","3250","29780","27130"
"New entrant CS","2022","50-59","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","Unknown","60","60","40470","37460"
"New entrant CS","2022","50-59","Project Delivery","White","230","230","43520","40000"
"New entrant CS","2022","50-59","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Property","Unknown","70","60","33290","25000"
"New entrant CS","2022","50-59","Property","White","110","110","36710","33000"
"New entrant CS","2022","50-59","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Security","Unknown","50","50","29270","25000"
"New entrant CS","2022","50-59","Security","White","110","110","31330","30160"
"New entrant CS","2022","50-59","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","690","610","32470","27970"
"New entrant CS","2022","50-59","Unknown","White","740","710","33650","27570"
"New entrant CS","2022","60-64","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Black","[c]","[c]","[c]","[c]"
