"Status","Year","Sexual_orientation","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","LGBO","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Human Resources","White","90","90","32720","27570"
"New entrant CS","2022","LGBO","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Legal","White","80","80","31270","26770"
"New entrant CS","2022","LGBO","No function","Asian","80","80","27480","27060"
"New entrant CS","2022","LGBO","No function","Black","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","No function","Mixed","130","120","28190","26590"
"New entrant CS","2022","LGBO","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","No function","White","2380","2340","27720","25710"
"New entrant CS","2022","LGBO","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Project Delivery","White","80","80","33030","30730"
"New entrant CS","2022","LGBO","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Property","White","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","White","400","400","30140","27230"
"New entrant CS","2022","Undeclared","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","White","60","60","31670","30710"
"New entrant CS","2022","Undeclared","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Unknown","70","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","80","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","White","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","White","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Undeclared","60","60","40980","37070"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","80","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","White","100","90","35420","33080"
"New entrant CS","2022","Undeclared","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","100","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Unknown","40","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","White","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Asian","130","120","30020","27570"
"New entrant CS","2022","Undeclared","No function","Black","70","70","31020","31060"
"New entrant CS","2022","Undeclared","No function","Mixed","70","70","28930","27060"
"New entrant CS","2022","Undeclared","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","Undeclared","380","360","31290","28200"
"New entrant CS","2022","Undeclared","No function","Unknown","180","120","37350","32790"
"New entrant CS","2022","Undeclared","No function","White","1040","990","29570","27500"
"New entrant CS","2022","Undeclared","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","White","60","50","40100","35530"
"New entrant CS","2022","Undeclared","Property","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Undeclared","70","70","33760","30010"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","White","160","160","31380","27230"
"New entrant CS","2022","Unknown","Analysis","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Analysis","Unknown","190","190","34310","30530"
"New entrant CS","2022","Unknown","Analysis","White","70","70","29370","29180"
"New entrant CS","2022","Unknown","Commercial","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","330","330","58400","61710"
"New entrant CS","2022","Unknown","Commercial","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Unknown","450","440","29340","26590"
"New entrant CS","2022","Unknown","Communications","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","320","310","27720","26590"
"New entrant CS","2022","Unknown","Counter Fraud","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Debt","Unknown","280","270","21430","21250"
"New entrant CS","2022","Unknown","Debt","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data & Technology","Unknown","590","580","37500","33580"
"New entrant CS","2022","Unknown","Digital, Data & Technology","White","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","Unknown","230","220","34630","31990"
"New entrant CS","2022","Unknown","Finance","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Grants Management","Unknown","330","320","21560","21300"
"New entrant CS","2022","Unknown","Grants Management","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Unknown","240","230","33410","27770"
"New entrant CS","2022","Unknown","Human Resources","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Unknown","80","80","39420","37420"
"New entrant CS","2022","Unknown","Legal","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Asian","100","90","29010","26590"
"New entrant CS","2022","Unknown","No function","Black","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Unknown","11830","11260","27080","24800"
