"Status","Year","Function_of_post","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared disabled","White","80","80","35180","29280"
"New entrant CS","2022","Legal","Declared non-disabled","Asian","150","150","38000","38000"
"New entrant CS","2022","Legal","Declared non-disabled","Black","70","70","33740","26950"
"New entrant CS","2022","Legal","Declared non-disabled","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Legal","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Declared non-disabled","White","620","600","37580","37610"
"New entrant CS","2022","Legal","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Unknown","70","70","39120","32210"
"New entrant CS","2022","Legal","Unknown","White","100","100","32690","25480"
"New entrant CS","2022","No function","Declared disabled","Asian","210","200","28290","27570"
"New entrant CS","2022","No function","Declared disabled","Black","230","220","30290","29290"
"New entrant CS","2022","No function","Declared disabled","Mixed","160","150","28710","27570"
"New entrant CS","2022","No function","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Declared disabled","Undeclared","70","60","30670","28760"
"New entrant CS","2022","No function","Declared disabled","Unknown","70","70","31720","27570"
"New entrant CS","2022","No function","Declared disabled","White","2770","2650","27880","26190"
"New entrant CS","2022","No function","Declared non-disabled","Asian","2510","2420","28020","27570"
"New entrant CS","2022","No function","Declared non-disabled","Black","1480","1440","28810","27570"
"New entrant CS","2022","No function","Declared non-disabled","Mixed","800","770","28390","26880"
"New entrant CS","2022","No function","Declared non-disabled","Other ethnicity","230","220","29110","27570"
"New entrant CS","2022","No function","Declared non-disabled","Undeclared","280","260","28240","27230"
"New entrant CS","2022","No function","Declared non-disabled","Unknown","380","370","28040","23750"
"New entrant CS","2022","No function","Declared non-disabled","White","17670","17120","28070","25120"
"New entrant CS","2022","No function","Undeclared","Asian","120","110","28630","27570"
"New entrant CS","2022","No function","Undeclared","Black","70","60","31650","31060"
"New entrant CS","2022","No function","Undeclared","Mixed","40","40","[c]","[c]"
"New entrant CS","2022","No function","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Undeclared","Undeclared","200","190","31570","28200"
"New entrant CS","2022","No function","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Undeclared","White","780","740","27740","26800"
"New entrant CS","2022","No function","Unknown","Asian","250","240","30790","27570"
"New entrant CS","2022","No function","Unknown","Black","100","100","30660","28500"
"New entrant CS","2022","No function","Unknown","Mixed","90","90","32760","31760"
"New entrant CS","2022","No function","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","Undeclared","80","70","34490","32030"
"New entrant CS","2022","No function","Unknown","Unknown","11780","11170","27210","24800"
"New entrant CS","2022","No function","Unknown","White","1470","1400","31620","28840"
"New entrant CS","2022","Project Delivery","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared disabled","White","110","100","32680","28350"
"New entrant CS","2022","Project Delivery","Declared non-disabled","Asian","110","110","37010","33080"
"New entrant CS","2022","Project Delivery","Declared non-disabled","Black","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared non-disabled","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Project Delivery","Declared non-disabled","White","1000","980","35780","33000"
"New entrant CS","2022","Project Delivery","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Undeclared","White","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","370","360","33040","31960"
"New entrant CS","2022","Project Delivery","Unknown","White","170","170","37960","36500"
"New entrant CS","2022","Property","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared disabled","White","50","50","[c]","[c]"
"New entrant CS","2022","Property","Declared non-disabled","Asian","40","30","[c]","[c]"
"New entrant CS","2022","Property","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Declared non-disabled","White","430","420","33020","29180"
"New entrant CS","2022","Property","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Unknown","410","400","30030","25000"
"New entrant CS","2022","Property","Unknown","White","90","90","36950","33000"
"New entrant CS","2022","Security","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared disabled","White","30","30","[c]","[c]"
"New entrant CS","2022","Security","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Declared non-disabled","White","340","330","29540","25540"
"New entrant CS","2022","Security","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Undeclared","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","330","320","27420","25000"
"New entrant CS","2022","Security","Unknown","White","90","90","29430","25000"
"New entrant CS","2022","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Declared disabled","White","390","370","29470","27230"
"New entrant CS","2022","Unknown","Declared non-disabled","Asian","220","210","28580","27570"
"New entrant CS","2022","Unknown","Declared non-disabled","Black","90","80","29990","27570"
"New entrant CS","2022","Unknown","Declared non-disabled","Mixed","60","60","28240","26350"
"New entrant CS","2022","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Declared non-disabled","White","2810","2740","31480","27230"
"New entrant CS","2022","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Undeclared","White","110","110","29280","27230"
"New entrant CS","2022","Unknown","Unknown","Asian","110","110","29860","27230"
"New entrant CS","2022","Unknown","Unknown","Black","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Mixed","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","4580","4370","29740","27230"
"New entrant CS","2022","Unknown","Unknown","White","950","910","30530","25770"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
