"Status","Year","Disability","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Communications","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Communications","240","240","37210","33120"
"New entrant CS","2022","Declared non-disabled","Communications","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Counter Fraud","530","520","26230","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Digital, Data & Technology","1390","1380","37700","34260"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Analysis","180","180","35220","31800"
"New entrant CS","2022","Declared non-disabled","Economics","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","No function","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Finance","450","440","34180","31990"
"New entrant CS","2022","Declared non-disabled","Finance","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","70","70","36970","33000"
"New entrant CS","2022","Declared non-disabled","Geography","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","No function","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Human Resources","570","550","33400","30400"
"New entrant CS","2022","Declared non-disabled","Human Resources","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","No function","150","140","58650","51360"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Internal Audit","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","No function","90","90","36890","31800"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","No function","100","90","31560","28590"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Legal","550","530","45390","47500"
"New entrant CS","2022","Declared non-disabled","Legal","No function","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","No function","50","40","72280","84560"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","110","100","42330","34170"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Analysis","70","70","29930","29270"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Commercial","50","50","38130","34180"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Communications","240","230","26960","26590"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Counter Fraud","200","200","24450","21260"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Debt","260","250","21290","21250"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Finance","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Grants Management","500","480","21600","21300"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Human Resources","80","80","27620","27570"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Legal","240","230","22400","21250"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","No function","17660","17020","26230","24090"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Project Delivery","90","80","28040","24530"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Property","80","80","22660","22010"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","90","80","26610","24880"
"New entrant CS","2022","Declared non-disabled","Operational Research","Analysis","70","70","31820","31000"
"New entrant CS","2022","Declared non-disabled","Operational Research","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Analysis","60","60","40060","34710"
"New entrant CS","2022","Declared non-disabled","Other","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Debt","230","220","21850","21260"
"New entrant CS","2022","Declared non-disabled","Other","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Legal","90","80","27700","26950"
"New entrant CS","2022","Declared non-disabled","Other","No function","560","550","29680","25750"
"New entrant CS","2022","Declared non-disabled","Other","Project Delivery","150","150","28330","26000"
"New entrant CS","2022","Declared non-disabled","Other","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","380","370","26450","21170"
"New entrant CS","2022","Declared non-disabled","Planning","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","No function","1900","1880","37070","33570"
"New entrant CS","2022","Declared non-disabled","Policy","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","140","140","37060","36650"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","No function","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Project Delivery","630","620","36750","33210"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Human Resources","[c]","[c]","[c]","[c]"
