"Status","Year","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Blackpool","White","510","500","25610","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","White","90","80","27890","27460"
"New entrant CS","2022","Bradford","Asian","250","230","22720","21250"
"New entrant CS","2022","Bradford","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","220","200","24070","21250"
"New entrant CS","2022","Bradford","White","110","100","25370","21260"
"New entrant CS","2022","Breckland and South Norfolk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","White","50","50","[c]","[c]"
"New entrant CS","2022","Brent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Brent","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","White","70","70","25740","21260"
"New entrant CS","2022","Brighton and Hove","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","White","70","70","29320","26730"
"New entrant CS","2022","Bristol, City of","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Black","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Mixed","40","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Unknown","290","280","28850","24880"
"New entrant CS","2022","Bristol, City of","White","690","670","32500","29180"
"New entrant CS","2022","Bromley","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Black","40","40","[c]","[c]"
"New entrant CS","2022","Bromley","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","White","50","50","32680","30200"
"New entrant CS","2022","Buckinghamshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","60","60","30780","27700"
"New entrant CS","2022","Buckinghamshire","White","130","120","29670","28140"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Asian","50","40","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","White","100","100","28760","27570"
"New entrant CS","2022","Cambridgeshire CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","110","110","27010","24800"
"New entrant CS","2022","Cambridgeshire CC","White","280","270","28750","26140"
"New entrant CS","2022","Camden and City of London","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","80","80","33810","25580"
"New entrant CS","2022","Camden and City of London","White","80","80","44270","41060"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Asian","50","50","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","340","330","25620","23140"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","White","810","790","28940","24880"
"New entrant CS","2022","Causeway Coast and Glens","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","150","150","31050","27010"
"New entrant CS","2022","Central Hampshire","White","300","300","30580","27010"
"New entrant CS","2022","Central Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","60","60","26820","27570"
"New entrant CS","2022","Central Valleys","White","210","200","27440","27570"
"New entrant CS","2022","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","80","70","23980","21300"
"New entrant CS","2022","Cheshire East","White","130","130","26230","23140"
"New entrant CS","2022","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","White","40","40","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","80","80","23810","23140"
"New entrant CS","2022","Chorley and West Lancashire","White","130","130","25430","23140"
"New entrant CS","2022","City of Edinburgh","Asian","60","60","27830","26590"
"New entrant CS","2022","City of Edinburgh","Black","40","40","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","City of Edinburgh","Unknown","820","790","32320","27230"
"New entrant CS","2022","City of Edinburgh","White","1160","1140","31990","27570"
"New entrant CS","2022","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","60","60","23530","21640"
"New entrant CS","2022","Clackmannanshire and Fife","White","80","80","26890","27400"
"New entrant CS","2022","Conwy and Denbighshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","White","60","60","32070","27570"
"New entrant CS","2022","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","White","190","180","25420","21260"
"New entrant CS","2022","Coventry","Asian","50","50","29320","27130"
"New entrant CS","2022","Coventry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","70","70","32320","29360"
"New entrant CS","2022","Coventry","White","180","180","32900","29360"
"New entrant CS","2022","Croydon","Asian","80","70","33990","31060"
"New entrant CS","2022","Croydon","Black","100","100","31930","31020"
"New entrant CS","2022","Croydon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","470","460","34630","29000"
"New entrant CS","2022","Croydon","White","210","210","35300","30750"
"New entrant CS","2022","Darlington","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Darlington","White","190","180","32250","29360"
"New entrant CS","2022","Derby","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","70","60","26190","25460"
"New entrant CS","2022","Derby","White","110","100","25090","23170"
"New entrant CS","2022","Derry City and Strabane","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Unknown","160","160","25560","23140"
"New entrant CS","2022","Devon CC","White","430","410","27970","24150"
"New entrant CS","2022","Dorset","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","70","70","24200","23140"
"New entrant CS","2022","Dorset","White","170","170","25440","24210"
"New entrant CS","2022","Dudley","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Undeclared","[c]","[c]","[c]","[c]"
