"Status","Year","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Scotland","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Tax","340","330","26460","26590"
"New entrant CS","2022","Scotland","Unknown","3720","3620","31550","27230"
"New entrant CS","2022","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Commercial","60","60","29930","26670"
"New entrant CS","2022","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Counter Fraud","70","70","25870","24250"
"New entrant CS","2022","South East (England)","Digital, Data and Technology","120","120","38020","34320"
"New entrant CS","2022","South East (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","100","100","33020","30450"
"New entrant CS","2022","South East (England)","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","50","50","32760","28000"
"New entrant CS","2022","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","50","40","49180","39030"
"New entrant CS","2022","South East (England)","Operational Delivery","3710","3480","26510","25010"
"New entrant CS","2022","South East (England)","Operational Research","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","240","230","25710","21260"
"New entrant CS","2022","South East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","70","70","35470","32490"
"New entrant CS","2022","South East (England)","Project Delivery","110","110","35870","33000"
"New entrant CS","2022","South East (England)","Property","90","80","37470","33000"
"New entrant CS","2022","South East (England)","Psychology","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","260","250","31680","27960"
"New entrant CS","2022","South East (England)","Security","130","130","25930","25540"
"New entrant CS","2022","South East (England)","Social Research","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","170","160","36130","27760"
"New entrant CS","2022","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","170","170","29900","26670"
"New entrant CS","2022","South West (England)","Communications","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","380","380","31510","29180"
"New entrant CS","2022","South West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","150","150","31470","26350"
"New entrant CS","2022","South West (England)","Geography","80","80","26730","20420"
"New entrant CS","2022","South West (England)","Human Resources","150","140","32780","28000"
"New entrant CS","2022","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Legal","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Medicine","50","40","39610","31920"
"New entrant CS","2022","South West (England)","Operational Delivery","2330","2210","25780","23170"
"New entrant CS","2022","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Other","490","470","27810","24750"
"New entrant CS","2022","South West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Policy","250","240","36150","35900"
"New entrant CS","2022","South West (England)","Project Delivery","350","350","34150","33000"
"New entrant CS","2022","South West (England)","Property","90","90","33310","30730"
"New entrant CS","2022","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Science and Engineering","740","730","31170","28590"
"New entrant CS","2022","South West (England)","Security","110","110","27350","25000"
"New entrant CS","2022","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Unknown","120","120","33890","27570"
"New entrant CS","2022","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","300","270","26320","24620"
"New entrant CS","2022","Unknown","Other","160","160","21790","16190"
"New entrant CS","2022","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","320","290","35900","28000"
"New entrant CS","2022","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Commercial","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Counter Fraud","70","70","24080","21260"
"New entrant CS","2022","Wales","Digital, Data and Technology","230","220","35470","32210"
"New entrant CS","2022","Wales","Economics","60","60","24410","19860"
"New entrant CS","2022","Wales","Finance","60","50","29890","27380"
"New entrant CS","2022","Wales","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Human Resources","80","80","30630","25990"
"New entrant CS","2022","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Legal","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Medicine","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Operational Delivery","2570","2470","23910","21840"
"New entrant CS","2022","Wales","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Other","130","120","30030","26820"
"New entrant CS","2022","Wales","Planning","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Policy","130","130","34730","32430"
"New entrant CS","2022","Wales","Project Delivery","60","60","40700","36840"
"New entrant CS","2022","Wales","Property","30","30","[c]","[c]"
"New entrant CS","2022","Wales","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Science and Engineering","40","40","[c]","[c]"
"New entrant CS","2022","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","Social Research","120","110","33170","30710"
"New entrant CS","2022","Wales","Statistics","80","80","32330","30710"
"New entrant CS","2022","Wales","Tax","140","140","26740","26590"
"New entrant CS","2022","Wales","Unknown","190","180","29160","26590"
"New entrant CS","2022","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Counter Fraud","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Digital, Data and Technology","190","190","36790","35900"
"New entrant CS","2022","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Finance","130","130","38080","36500"
"New entrant CS","2022","West Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Human Resources","50","50","32260","29520"
"New entrant CS","2022","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Legal","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Operational Delivery","3450","3280","25370","23170"
"New entrant CS","2022","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other","140","140","24260","21260"
"New entrant CS","2022","West Midlands (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Policy","260","260","34930","30190"
"New entrant CS","2022","West Midlands (England)","Project Delivery","60","60","36540","36340"
"New entrant CS","2022","West Midlands (England)","Property","60","60","35580","30590"
"New entrant CS","2022","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Science and Engineering","60","60","34430","33000"
"New entrant CS","2022","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Tax","220","210","28560","26590"
"New entrant CS","2022","West Midlands (England)","Unknown","310","310","33480","27570"
"New entrant CS","2022","Yorkshire and The Humber","Commercial","130","100","34140","29360"
"New entrant CS","2022","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Counter Fraud","30","30","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Digital, Data and Technology","260","240","39940","37000"
"New entrant CS","2022","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Finance","180","150","32860","29360"
"New entrant CS","2022","Yorkshire and The Humber","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Human Resources","110","110","40240","35930"
"New entrant CS","2022","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Legal","40","30","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","Operational Delivery","3480","3330","26160","23170"
