"Status","Year","Region_ITL3","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","No function","70","70","31830","27570"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Highlands and Islands","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","East Anglia","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","West Central Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","West Central Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","West Central Scotland","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","West Central Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","West Central Scotland","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Northumberland, and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","No function","270","260","33930","28590"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","Derbyshire and Nottinghamshire","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","No function","310","280","43850","40030"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Eastern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","East Anglia","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","East Anglia","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","East Anglia","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","East Wales","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","East Wales","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Outer London - East and North East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Outer London - East and North East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Outer London - East and North East","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","West Midlands","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","West Midlands","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Merseyside","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Merseyside","No function","60","60","31500","27570"
"Leaver Dept.","2022","Sefton","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","Merseyside","Unknown","70","70","26020","24890"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","No function","90","80","36900","30450"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","South Yorkshire","Unknown","70","70","33780","26160"
"Leaver Dept.","2022","Shropshire","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Shropshire and Staffordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Shropshire and Staffordshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","West Midlands","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","West Midlands","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Derbyshire and Nottinghamshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Derbyshire and Nottinghamshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","No function","80","70","37110","28290"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Southern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","Southern Scotland","No function","[c]","[c]","[c]","[c]"
