"Status","Year","Parent_department","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","No function","Wiltshire","100","100","31720","28650"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","540","530","33190","30000"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Central Hampshire","60","60","35480","33000"
"New entrant CS","2021","Ministry of Defence","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Plymouth","40","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Project Delivery","Wiltshire","90","90","32390","33000"
"New entrant CS","2021","Ministry of Defence","Project Delivery","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Property","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Berkshire","90","90","28880","25540"
"New entrant CS","2021","Ministry of Defence","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60","60","22720","23540"
"New entrant CS","2021","Ministry of Defence","Security","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Portsmouth","50","50","27990","24540"
"New entrant CS","2021","Ministry of Defence","Security","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Security","Wiltshire","30","30","[c]","[c]"
