"Status","Year","Region_ITL3","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Sheffield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","Unknown","Unknown","140","130","29120","24880"
"New entrant CS","2022","Shetland Islands","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","No function","Heterosexual / straight","50","50","[c]","[c]"
"New entrant CS","2022","Shropshire","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","No function","Heterosexual / straight","60","60","27770","27570"
"New entrant CS","2022","Solihull","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","Unknown","60","60","25740","24880"
"New entrant CS","2022","Somerset CC","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","No function","Heterosexual / straight","120","120","27930","23170"
"New entrant CS","2022","Somerset CC","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","No function","Unknown","60","60","26850","21020"
"New entrant CS","2022","Somerset CC","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","No function","Heterosexual / straight","80","70","27280","23140"
"New entrant CS","2022","South and West Derbyshire","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","No function","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","South Ayrshire","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Analysis","Heterosexual / straight","60","60","31720","30710"
"New entrant CS","2022","South Hampshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","No function","Heterosexual / straight","240","190","24530","19860"
"New entrant CS","2022","South Hampshire","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","No function","Unknown","80","60","22680","19860"
"New entrant CS","2022","South Hampshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Debt","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Debt","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","No function","Heterosexual / straight","130","130","24050","21250"
"New entrant CS","2022","South Lanarkshire","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","No function","Unknown","50","50","21600","21250"
"New entrant CS","2022","South Lanarkshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Lanarkshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
