"Status","Year","Responsibility_level","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","AA/AO","East of England","30-39","280","280","23830","23140"
"New entrant CS","2022","AA/AO","East of England","40-49","190","180","22880","22350"
"New entrant CS","2022","AA/AO","East of England","50-59","150","150","22240","21260"
"New entrant CS","2022","AA/AO","East of England","60-64","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","London","16-19","60","60","24220","24250"
"New entrant CS","2022","AA/AO","London","20-29","1170","1150","24920","24470"
"New entrant CS","2022","AA/AO","London","30-39","310","300","26340","25170"
"New entrant CS","2022","AA/AO","London","40-49","190","180","25740","25110"
"New entrant CS","2022","AA/AO","London","50-59","140","140","25020","24080"
"New entrant CS","2022","AA/AO","London","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North East (England)","16-19","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","North East (England)","20-29","880","870","21480","21260"
"New entrant CS","2022","AA/AO","North East (England)","30-39","470","450","21550","21260"
"New entrant CS","2022","AA/AO","North East (England)","40-49","300","290","21410","21260"
"New entrant CS","2022","AA/AO","North East (England)","50-59","270","260","21360","21260"
"New entrant CS","2022","AA/AO","North East (England)","60-64","60","60","21130","21260"
"New entrant CS","2022","AA/AO","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North West (England)","16-19","100","100","21290","21250"
"New entrant CS","2022","AA/AO","North West (England)","20-29","1730","1690","21400","21260"
"New entrant CS","2022","AA/AO","North West (England)","30-39","840","810","21400","21250"
"New entrant CS","2022","AA/AO","North West (England)","40-49","470","450","21380","21260"
"New entrant CS","2022","AA/AO","North West (England)","50-59","390","380","21270","21260"
"New entrant CS","2022","AA/AO","North West (England)","60-64","110","110","21040","21260"
"New entrant CS","2022","AA/AO","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northern Ireland","20-29","120","120","21160","21250"
"New entrant CS","2022","AA/AO","Northern Ireland","30-39","60","60","21130","21250"
"New entrant CS","2022","AA/AO","Northern Ireland","40-49","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Scotland","16-19","100","100","21300","21050"
"New entrant CS","2022","AA/AO","Scotland","20-29","1520","1490","21630","21250"
"New entrant CS","2022","AA/AO","Scotland","30-39","780","760","21850","21260"
"New entrant CS","2022","AA/AO","Scotland","40-49","430","420","21940","21260"
"New entrant CS","2022","AA/AO","Scotland","50-59","390","380","21760","21250"
"New entrant CS","2022","AA/AO","Scotland","60-64","90","90","21700","21250"
"New entrant CS","2022","AA/AO","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South East (England)","16-19","90","80","23100","21790"
"New entrant CS","2022","AA/AO","South East (England)","20-29","1020","1000","23790","23170"
"New entrant CS","2022","AA/AO","South East (England)","30-39","500","480","24560","24250"
"New entrant CS","2022","AA/AO","South East (England)","40-49","320","300","23710","23140"
"New entrant CS","2022","AA/AO","South East (England)","50-59","330","300","22250","21260"
"New entrant CS","2022","AA/AO","South East (England)","60-64","80","60","20920","19860"
"New entrant CS","2022","AA/AO","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","16-19","60","60","20240","21010"
"New entrant CS","2022","AA/AO","South West (England)","20-29","830","810","21010","21170"
"New entrant CS","2022","AA/AO","South West (England)","30-39","350","340","21730","21260"
"New entrant CS","2022","AA/AO","South West (England)","40-49","220","210","22160","21260"
"New entrant CS","2022","AA/AO","South West (England)","50-59","190","190","21740","21260"
"New entrant CS","2022","AA/AO","South West (England)","60-64","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","20-29","50","50","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","16-19","90","80","19530","18310"
"New entrant CS","2022","AA/AO","Wales","20-29","890","870","20890","21250"
"New entrant CS","2022","AA/AO","Wales","30-39","450","430","21290","21260"
"New entrant CS","2022","AA/AO","Wales","40-49","260","250","21130","21260"
"New entrant CS","2022","AA/AO","Wales","50-59","210","200","20920","21250"
"New entrant CS","2022","AA/AO","Wales","60-64","40","40","[c]","[c]"
"New entrant CS","2022","AA/AO","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","16-19","50","40","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","20-29","970","950","21560","21250"
"New entrant CS","2022","AA/AO","West Midlands (England)","30-39","400","380","21560","21250"
"New entrant CS","2022","AA/AO","West Midlands (England)","40-49","250","240","21310","21250"
"New entrant CS","2022","AA/AO","West Midlands (England)","50-59","160","160","21410","21250"
"New entrant CS","2022","AA/AO","West Midlands (England)","60-64","40","30","[c]","[c]"
"New entrant CS","2022","AA/AO","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","16-19","80","70","21190","21250"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","20-29","1090","1070","21700","21260"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","30-39","410","390","21770","21260"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","40-49","240","240","21780","21260"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","50-59","180","170","21490","21260"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","60-64","30","30","[c]","[c]"
"New entrant CS","2022","AA/AO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","20-29","320","320","26360","26590"
"New entrant CS","2022","EO","East Midlands (England)","30-39","200","190","26730","26590"
"New entrant CS","2022","EO","East Midlands (England)","40-49","140","130","26910","26590"
"New entrant CS","2022","EO","East Midlands (England)","50-59","110","100","27370","27570"
"New entrant CS","2022","EO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","20-29","220","220","27060","27570"
"New entrant CS","2022","EO","East of England","30-39","150","140","27220","27570"
"New entrant CS","2022","EO","East of England","40-49","130","130","27760","27570"
"New entrant CS","2022","EO","East of England","50-59","150","130","29240","28800"
"New entrant CS","2022","EO","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","London","16-19","50","50","26390","27230"
"New entrant CS","2022","EO","London","20-29","2330","2270","28480","28310"
"New entrant CS","2022","EO","London","30-39","670","640","29550","30750"
"New entrant CS","2022","EO","London","40-49","360","340","29490","30720"
"New entrant CS","2022","EO","London","50-59","310","280","29920","30270"
"New entrant CS","2022","EO","London","60-64","50","40","[c]","[c]"
"New entrant CS","2022","EO","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","20-29","380","380","26420","26590"
"New entrant CS","2022","EO","North East (England)","30-39","270","260","26720","26590"
"New entrant CS","2022","EO","North East (England)","40-49","140","140","26640","26590"
"New entrant CS","2022","EO","North East (England)","50-59","120","110","27010","27570"
"New entrant CS","2022","EO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","20-29","920","920","26330","26590"
"New entrant CS","2022","EO","North West (England)","30-39","590","580","26690","26590"
"New entrant CS","2022","EO","North West (England)","40-49","280","270","26820","27570"
"New entrant CS","2022","EO","North West (England)","50-59","240","230","27790","27570"
"New entrant CS","2022","EO","North West (England)","60-64","40","40","[c]","[c]"
"New entrant CS","2022","EO","North West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","20-29","70","70","26130","26590"
"New entrant CS","2022","EO","Northern Ireland","30-39","50","50","26230","26590"
"New entrant CS","2022","EO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Scotland","20-29","710","700","26760","27230"
"New entrant CS","2022","EO","Scotland","30-39","610","590","27050","27230"
"New entrant CS","2022","EO","Scotland","40-49","350","340","27000","27230"
"New entrant CS","2022","EO","Scotland","50-59","290","280","27470","27230"
"New entrant CS","2022","EO","Scotland","60-64","30","30","[c]","[c]"
"New entrant CS","2022","EO","Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","20-29","350","350","25770","26130"
"New entrant CS","2022","EO","South East (England)","30-39","200","190","26780","26590"
"New entrant CS","2022","EO","South East (England)","40-49","190","180","27270","26590"
"New entrant CS","2022","EO","South East (England)","50-59","210","190","28600","27570"
"New entrant CS","2022","EO","South East (England)","60-64","50","30","[c]","[c]"
"New entrant CS","2022","EO","South East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","16-19","60","60","18740","17140"
"New entrant CS","2022","EO","South West (England)","20-29","550","550","24160","24750"
"New entrant CS","2022","EO","South West (England)","30-39","190","190","25450","26130"
"New entrant CS","2022","EO","South West (England)","40-49","120","110","25700","26130"
"New entrant CS","2022","EO","South West (England)","50-59","130","120","26800","26350"
"New entrant CS","2022","EO","South West (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","South West (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","20-29","50","40","[c]","[c]"
"New entrant CS","2022","EO","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","20-29","320","320","26300","26590"
"New entrant CS","2022","EO","Wales","30-39","230","220","26430","26590"
"New entrant CS","2022","EO","Wales","40-49","140","130","26520","26590"
"New entrant CS","2022","EO","Wales","50-59","90","90","26700","26820"
"New entrant CS","2022","EO","Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Wales","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","20-29","550","550","26560","26590"
"New entrant CS","2022","EO","West Midlands (England)","30-39","380","370","26880","27570"
"New entrant CS","2022","EO","West Midlands (England)","40-49","230","220","26850","27570"
"New entrant CS","2022","EO","West Midlands (England)","50-59","170","160","27240","27570"
"New entrant CS","2022","EO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","20-29","650","640","26190","26590"
"New entrant CS","2022","EO","Yorkshire and The Humber","30-39","340","330","26730","27570"
"New entrant CS","2022","EO","Yorkshire and The Humber","40-49","200","190","26620","27570"
"New entrant CS","2022","EO","Yorkshire and The Humber","50-59","150","140","26930","26820"
"New entrant CS","2022","EO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","EO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","East of England","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","London","20-29","320","320","55110","54110"
"New entrant CS","2022","G6/G7","London","30-39","700","680","58040","54870"
"New entrant CS","2022","G6/G7","London","40-49","460","440","59580","57430"
"New entrant CS","2022","G6/G7","London","50-59","250","230","60730","58320"
"New entrant CS","2022","G6/G7","London","60-64","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","London","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","30-39","60","60","53160","49920"
"New entrant CS","2022","G6/G7","North East (England)","40-49","60","60","53910","52050"
"New entrant CS","2022","G6/G7","North East (England)","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North East (England)","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North West (England)","30-39","140","140","54790","52080"
"New entrant CS","2022","G6/G7","North West (England)","40-49","110","110","57260","55740"
