"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Hackney and Newham","320","310","35130","31060"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Haringey and Islington","170","170","31560","31060"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Lambeth","550","530","38480","32330"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Lewisham and Southwark","200","190","36480","31530"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Tower Hamlets","590","590","40590","33400"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Camden and City of London","100","100","39880","36580"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","120","120","31050","30520"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Wandsworth","80","80","29830","30520"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Westminster","3660","3590","38400","34020"
"New entrant CS","2022","Heterosexual / straight","Kent","East Kent","210","200","25870","24250"
"New entrant CS","2022","Heterosexual / straight","Kent","Kent Thames Gateway","90","90","25860","25480"
"New entrant CS","2022","Heterosexual / straight","Kent","Medway","140","130","27400","27430"
"New entrant CS","2022","Heterosexual / straight","Kent","Mid Kent","100","90","28290","24800"
"New entrant CS","2022","Heterosexual / straight","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Blackpool","500","490","25780","21260"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Chorley and West Lancashire","120","120","25260","23140"
"New entrant CS","2022","Heterosexual / straight","Lancashire","East Lancashire","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Lancaster and Wyre","60","60","24980","21260"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Mid Lancashire","290","280","26700","23140"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Leicester","270","260","24290","22200"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","190","180","26400","23140"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","90","90","23830","21260"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","120","110","27200","24710"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Lincolnshire CC","340","330","27340","25710"
"New entrant CS","2022","Heterosexual / straight","Merseyside","East Merseyside","120","120","29100","27570"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Liverpool","910","890","25690","23170"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Sefton","350","340","27610","26370"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Wirral","190","180","24780","21260"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Aberdeen City and Aberdeenshire","150","150","31190","27230"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","North Yorkshire CC","100","90","31830","28700"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","York","300","290","32260","29180"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Belfast","250","240","29850","26590"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Northumberland","50","50","27560","27570"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Sunderland","250","240","23940","21260"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Tyneside","1480","1440","27020","24650"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Barking & Dagenham and Havering","100","90","32220","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Bexley and Greenwich","120","120","29810","29290"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Redbridge and Waltham Forest","190","190","29740","27980"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Bromley","100","90","32410","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Croydon","340","340","33850","30750"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Merton, Kingston upon Thames and Sutton","90","80","32990","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Barnet","280","250","31340","27060"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Brent","70","70","31810","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Ealing","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Harrow and Hillingdon","100","90","29640","30950"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Hounslow and Richmond upon Thames","210","210","31500","30120"
"New entrant CS","2022","Heterosexual / straight","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Shropshire","90","80","28120","27570"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Staffordshire CC","370","360","26990","23140"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Stoke-on-Trent","150","130","26050","23170"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Telford and Wrekin","100","90","32620","27570"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Barnsley, Doncaster and Rotherham","220","220","25770","23170"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Sheffield","490","480","30430","27570"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","East Ayrshire and North Ayrshire mainland","110","100","24240","21260"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Scottish Borders","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","South Ayrshire","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","South Lanarkshire","200","200","24800","21250"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Brighton and Hove","60","60","27170","25120"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","East Surrey","130","120","29600","31020"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","East Sussex CC","190","190","25180","21260"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","West Surrey","270","260","31060","28140"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","West Sussex (North East)","70","60","30120","25770"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","West Sussex (South West)","90","90","28870","27080"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Darlington","180","170","32220","29360"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Durham","330","320","25170","23140"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","190","180","25770","23170"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","South Teesside","70","70","27380","27570"
"New entrant CS","2022","Heterosexual / straight","Unknown","Unknown","260","250","32040","28310"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","130","130","27710","23540"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Glasgow City","1400","1370","30480","27230"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","60","60","27250","26030"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","North Lanarkshire","170","170","24300","21260"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Birmingham","1400","1350","28940","26590"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Coventry","230","220","31890","29360"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Dudley","100","90","24630","21260"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Sandwell","70","60","26930","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Solihull","80","80","27360","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Walsall","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Wolverhampton","160","150","29530","27570"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Bridgend and Neath Port Talbot","70","60","25540","21260"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Central Valleys","190","190","27670","27570"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Conwy and Denbighshire","60","60","31610","27570"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Gwent Valleys","60","50","28390","27570"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Gwynedd","60","50","25080","21260"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","South West Wales","120","110","28880","23170"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Swansea","480","460","24180","21840"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Bradford","290","280","23870","21250"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Calderdale and Kirklees","150","140","27440","27570"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Leeds","1170","1130","30790","27570"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Wakefield","160","150","27500","24090"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Nottingham","90","90","26360","26590"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon","Devon CC","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon","Torbay","[c]","[c]","[c]","[c]"
