"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Female","690","670","21270","19930"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Male","390","380","22190","19930"
"New entrant CS","2021","Unknown","HM Land Registry","Female","140","130","26580","22350"
"New entrant CS","2021","Unknown","HM Land Registry","Male","130","130","25990","22350"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Female","1130","1070","23710","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Male","970","930","24420","22850"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Female","1640","1590","23690","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Male","1640","1610","24570","20140"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Female","660","640","31040","27370"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Male","770","760","31870","25630"
"New entrant CS","2021","Unknown","Insolvency Service","Female","60","60","22880","20880"
"New entrant CS","2021","Unknown","Insolvency Service","Male","50","50","22940","20880"
"New entrant CS","2021","Unknown","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Female","210","190","31870","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Male","340","330","29700","25540"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Female","140","130","38000","36800"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Male","120","120","41670","36800"
"New entrant CS","2021","Unknown","National Crime Agency","Female","60","60","36510","32770"
"New entrant CS","2021","Unknown","National Crime Agency","Male","60","60","38870","36740"
"New entrant CS","2021","Unknown","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","Female","60","60","22790","20850"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","Male","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","Female","260","250","37770","30650"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","Male","170","160","38960","32140"
"New entrant CS","2021","Unknown","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Prison Service","Female","120","110","21680","20810"
"New entrant CS","2021","Unknown","Scottish Prison Service","Male","140","140","22420","20810"
"New entrant CS","2021","Unknown","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Security Scotland","Female","70","60","26970","23340"
"New entrant CS","2021","Unknown","Social Security Scotland","Male","50","50","27970","20060"
"New entrant CS","2021","Unknown","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Intellectual Property Office","Female","70","70","26890","23320"
"New entrant CS","2021","Unknown","UK Intellectual Property Office","Male","60","60","27460","23320"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Female","110","110","30510","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Male","130","120","30560","29540"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Valuation Office Agency","Female","60","60","24630","20880"
"New entrant CS","2021","Unknown","Valuation Office Agency","Male","50","50","26340","24500"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Animal and Plant Health Agency","Female","230","220","24610","24370"
"New entrant CS","2021","White","Animal and Plant Health Agency","Male","120","120","25890","24920"
"New entrant CS","2021","White","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Female","250","240","35900","32000"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","Male","230","230","40280","34550"
"New entrant CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Companies House","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","Female","30","30","[c]","[c]"
"New entrant CS","2021","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Crown Commercial Service","Female","50","50","35380","34800"
"New entrant CS","2021","White","Crown Commercial Service","Male","60","60","36430","34800"
"New entrant CS","2021","White","Crown Office and Procurator Fiscal Service","Female","100","90","24690","20760"
"New entrant CS","2021","White","Crown Office and Procurator Fiscal Service","Male","40","40","[c]","[c]"
"New entrant CS","2021","White","Crown Prosecution Service","Female","280","280","32270","25480"
"New entrant CS","2021","White","Crown Prosecution Service","Male","160","160","38100","38000"
"New entrant CS","2021","White","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Defence Equipment and Support","Female","170","160","30590","25250"
"New entrant CS","2021","White","Defence Equipment and Support","Male","320","320","34570","30000"
"New entrant CS","2021","White","Defence Science and Technology Laboratory","Female","90","80","30130","28650"
"New entrant CS","2021","White","Defence Science and Technology Laboratory","Male","100","100","33010","28650"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","230","230","37110","33570"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","200","200","40430","33570"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","Female","140","140","37750","34020"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","Male","110","110","41770","34020"
"New entrant CS","2021","White","Department for Education (excl. agencies)","Female","180","170","34600","29360"
"New entrant CS","2021","White","Department for Education (excl. agencies)","Male","120","120","37620","32940"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","340","330","36220","32560"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","280","280","37710","32560"
"New entrant CS","2021","White","Department for International Trade","Female","80","80","36520","31800"
"New entrant CS","2021","White","Department for International Trade","Male","90","90","37530","31800"
"New entrant CS","2021","White","Department for Transport (excl. agencies)","Female","120","120","36860","34710"
"New entrant CS","2021","White","Department for Transport (excl. agencies)","Male","150","150","37610","34710"
"New entrant CS","2021","White","Department for Work and Pensions (excl. agencies)","Female","6160","5980","26160","27570"
"New entrant CS","2021","White","Department for Work and Pensions (excl. agencies)","Male","4380","4360","26040","27570"
"New entrant CS","2021","White","Department of Health and Social Care (excl. agencies)","Female","130","130","35270","32790"
"New entrant CS","2021","White","Department of Health and Social Care (excl. agencies)","Male","80","80","42100","36820"
