"Status","Year","Profession_of_post","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Operational Delivery","EO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Nottingham","70","70","24910","25120"
"Leaver Dept.","2022","Operational Delivery","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Sefton","50","50","26070","25260"
"Leaver Dept.","2022","Operational Delivery","EO","Sheffield","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Solihull","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Sunderland","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Tyneside","70","70","26620","27570"
"Leaver Dept.","2022","Operational Delivery","EO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Westminster","120","100","28260","27900"
"Leaver Dept.","2022","Operational Delivery","EO","Wiltshire","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","EO","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Barnet","70","60","57310","53860"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Birmingham","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Lambeth","320","300","59110","55130"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Leeds","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Lewisham and Southwark","60","50","58220","54910"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Torbay","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Westminster","110","100","57060","54330"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Wiltshire","60","60","57330","55150"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","G6/G7","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Lambeth","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Westminster","40","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SCS","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Barnet","120","120","37180","38360"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Birmingham","90","90","33800","31990"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bristol, City of","50","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
