"Status","Year","Profession_of_post","Function_of_post","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Communications","Declared non-disabled","230","230","26360","25560"
"New entrant CS","2021","Tax","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Communications","Unknown","420","420","26370","25560"
"New entrant CS","2021","Tax","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Debt","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Debt","Declared non-disabled","210","210","20530","20140"
"New entrant CS","2021","Tax","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Debt","Unknown","580","560","20390","20140"
"New entrant CS","2021","Tax","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","No function","Declared disabled","50","50","23520","20140"
"New entrant CS","2021","Tax","No function","Declared non-disabled","510","500","22240","20140"
"New entrant CS","2021","Tax","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","No function","Unknown","1100","1070","21410","20140"
"New entrant CS","2021","Tax","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","200","200","80690","72000"
"New entrant CS","2021","Unknown","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Declared non-disabled","50","50","33510","34550"
"New entrant CS","2021","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","60","60","33290","27530"
"New entrant CS","2021","Unknown","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Declared non-disabled","90","90","46540","40600"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","80","80","43790","39610"
"New entrant CS","2021","Unknown","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Declared non-disabled","90","80","30320","27500"
"New entrant CS","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Declared non-disabled","310","310","32890","27500"
"New entrant CS","2021","Unknown","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Unknown","820","810","29500","28000"
"New entrant CS","2021","Unknown","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Declared non-disabled","50","50","49960","36690"
"New entrant CS","2021","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Declared non-disabled","60","60","28730","27500"
"New entrant CS","2021","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Declared non-disabled","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","70","70","24070","20800"
"New entrant CS","2021","Unknown","Unknown","Declared disabled","2130","2070","26870","27570"
"New entrant CS","2021","Unknown","Unknown","Declared non-disabled","13230","13000","26980","27570"
"New entrant CS","2021","Unknown","Unknown","Undeclared","680","660","26860","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","3180","3100","30280","27570"
"New entrant CS","2021","Veterinarian","No function","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","No function","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Declared non-disabled","290","280","32180","30420"
"New entrant CS","2022","Commercial","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Unknown","310","240","34350","30510"
"New entrant CS","2022","Commercial","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Declared non-disabled","30","30","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","No function","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","No function","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Security","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Declared non-disabled","240","240","37210","33120"
"New entrant CS","2022","Communications","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Unknown","250","210","35200","32790"
"New entrant CS","2022","Communications","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","No function","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","No function","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Property","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
