"Status","Year","Region_ITL2","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Outer London - East and North East","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","Operational Delivery","230","230","26210","26810"
"New entrant CS","2021","Outer London - East and North East","London","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","London","Unknown","690","670","29930","31060"
"New entrant CS","2021","Outer London - South","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Digital, Data and Technology","90","90","50600","46710"
"New entrant CS","2021","Outer London - South","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Operational Delivery","250","250","26630","25060"
"New entrant CS","2021","Outer London - South","London","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Other","110","110","37400","30600"
"New entrant CS","2021","Outer London - South","London","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","London","Tax","80","80","30790","29570"
"New entrant CS","2021","Outer London - South","London","Unknown","390","380","30970","31060"
"New entrant CS","2021","Outer London - West and North West","London","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Operational Delivery","460","440","28220","28040"
"New entrant CS","2021","Outer London - West and North West","London","Other","50","50","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Science and Engineering","80","80","32490","32330"
"New entrant CS","2021","Outer London - West and North West","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","London","Unknown","720","720","30420","31060"
"New entrant CS","2021","Overseas","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Operational Delivery","540","510","21730","21590"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Other","50","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Unknown","320","310","27020","27570"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Digital, Data and Technology","70","70","45670","46000"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Operational Delivery","330","320","23130","21430"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Policy","50","50","33500","29360"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Unknown","480","460","25390","27570"
"New entrant CS","2021","Southern Scotland","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Operational Delivery","130","120","20610","20140"
"New entrant CS","2021","Southern Scotland","Scotland","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Tax","100","100","20140","20140"
"New entrant CS","2021","Southern Scotland","Scotland","Unknown","210","210","27110","27570"
"New entrant CS","2021","Southern Scotland","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Operational Delivery","470","460","24880","24370"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Science and Engineering","50","50","28350","24370"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Unknown","730","700","26550","27570"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Operational Delivery","380","370","22090","22350"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Policy","[c]","[c]","[c]","[c]"
