"Status","Year","Parent_department","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other Cabinet Office Agencies","40-49","Male","30","30","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other Cabinet Office Agencies","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","20-29","Female","430","420","25700","25020"
"New entrant CS","2021","Scottish Government","20-29","Male","270","270","24860","20850"
"New entrant CS","2021","Scottish Government","30-39","Female","340","320","32410","30650"
"New entrant CS","2021","Scottish Government","30-39","Male","260","260","30970","26160"
"New entrant CS","2021","Scottish Government","40-49","Female","220","210","35010","30650"
"New entrant CS","2021","Scottish Government","40-49","Male","170","160","34350","30650"
"New entrant CS","2021","Scottish Government","50-59","Female","150","140","33810","28120"
"New entrant CS","2021","Scottish Government","50-59","Male","140","130","35680","29740"
"New entrant CS","2021","Scottish Government","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","16-19","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","20-29","Female","280","280","28670","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","20-29","Male","200","200","28170","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","20-29","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","30-39","Female","140","130","32470","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","30-39","Male","130","120","34500","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","30-39","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","40-49","Female","80","80","35510","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","40-49","Male","50","50","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","40-49","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","50-59","Female","50","40","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","50-59","Male","50","50","34590","36030"
"New entrant CS","2021","United Kingdom Statistics Authority","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","60-64","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","20-29","Female","50","50","22300","20500"
"New entrant CS","2021","Welsh Government","20-29","Male","40","30","[c]","[c]"
"New entrant CS","2021","Welsh Government","30-39","Female","40","40","[c]","[c]"
"New entrant CS","2021","Welsh Government","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","20-29","Female","370","370","26700","25480"
"New entrant CS","2022","Attorney General's Departments","20-29","Male","130","130","27940","26950"
"New entrant CS","2022","Attorney General's Departments","30-39","Female","190","180","39800","43920"
"New entrant CS","2022","Attorney General's Departments","30-39","Male","80","70","40760","43920"
"New entrant CS","2022","Attorney General's Departments","40-49","Female","110","100","44390","48080"
"New entrant CS","2022","Attorney General's Departments","40-49","Male","50","50","47050","50500"
"New entrant CS","2022","Attorney General's Departments","50-59","Female","40","40","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","50-59","Male","30","30","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","20-29","Female","620","610","29320","28000"
"New entrant CS","2022","Cabinet Office","20-29","Male","450","450","29950","28000"
"New entrant CS","2022","Cabinet Office","30-39","Female","220","210","43890","40000"
"New entrant CS","2022","Cabinet Office","30-39","Male","200","200","47350","40600"
"New entrant CS","2022","Cabinet Office","40-49","Female","130","120","47740","49700"
"New entrant CS","2022","Cabinet Office","40-49","Male","130","130","58650","54700"
"New entrant CS","2022","Cabinet Office","50-59","Female","90","80","51680","40600"
"New entrant CS","2022","Cabinet Office","50-59","Male","90","90","62620","54700"
"New entrant CS","2022","Cabinet Office","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","65+","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","65+","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","16-19","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","16-19","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","20-29","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","20-29","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","30-39","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","30-39","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","40-49","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","40-49","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","50-59","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","50-59","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","60-64","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","60-64","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","16-19","Female","[c]","[c]","[c]","[c]"
