"Status","Year","Profession_of_post","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Department for Work and Pensions (excl. agencies)","90","80","27540","27570"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","HM Prison and Probation Service","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Public Health England","450","410","35680","29420"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","South West (England)","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","Driver and Vehicle Licensing Agency","80","80","24590","21840"
"Leaver Dept.","2022","Operational Delivery","Unknown","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Department for Work and Pensions (excl. agencies)","120","120","27450","27570"
"Leaver Dept.","2022","Operational Delivery","Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","UK Statistics Authority","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Department for Work and Pensions (excl. agencies)","230","220","27960","27570"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","HM Courts and Tribunals Service","90","80","24050","20970"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Home Office","50","50","25960","24890"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Office of the Public Guardian","90","90","24700","21410"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Public Health England","200","180","37750","26490"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","170","160","28260","27570"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","HM Courts and Tribunals Service","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Home Office","80","80","26630","24890"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Public Health England","190","180","36590","32790"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","East Midlands (England)","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South East (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","South West (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Yorkshire and The Humber","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
