"Status","Year","Function_of_post","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","White","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","Legal","White","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","White","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","East Wales","30","30","[c]","[c]"
"New entrant CS","2021","No function","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","29560","23140"
"New entrant CS","2021","No function","Asian","Greater Manchester","60","50","22250","20140"
"New entrant CS","2021","No function","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Inner London - East","130","120","35860","32330"
"New entrant CS","2021","No function","Asian","Inner London - West","280","280","33930","31800"
"New entrant CS","2021","No function","Asian","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2021","No function","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Outer London - West and North West","70","60","26900","25530"
"New entrant CS","2021","No function","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","West Midlands","130","130","25010","22350"
"New entrant CS","2021","No function","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Asian","West Yorkshire","50","50","[c]","[c]"
"New entrant CS","2021","No function","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Inner London - East","160","140","31830","27130"
"New entrant CS","2021","No function","Black","Inner London - West","220","220","31780","30220"
"New entrant CS","2021","No function","Black","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","No function","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","West Midlands","40","40","[c]","[c]"
"New entrant CS","2021","No function","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Inner London - East","60","60","35200","30340"
"New entrant CS","2021","No function","Mixed","Inner London - West","140","140","33280","32560"
"New entrant CS","2021","No function","Mixed","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
