"Status","Year","Region_ITL1","Profession_of_post","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","South East (England)","Finance","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Finance","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Geography","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Human Resources","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Inspector of Education and Training","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Inspector of Education and Training","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Inspector of Education and Training","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Inspector of Education and Training","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Intelligence Analysis","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Internal Audit","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Knowledge and Information Management","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Legal","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Medicine","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Operational Delivery","16-19","80","70","23380","21790"
"New entrant CS","2022","South East (England)","Operational Delivery","20-29","1250","1230","24740","24270"
"New entrant CS","2022","South East (England)","Operational Delivery","30-39","790","750","27020","26140"
"New entrant CS","2022","South East (England)","Operational Delivery","40-49","610","580","28130","26310"
"New entrant CS","2022","South East (England)","Operational Delivery","50-59","720","640","27410","25770"
"New entrant CS","2022","South East (England)","Operational Delivery","60-64","210","160","26620","26130"
"New entrant CS","2022","South East (England)","Operational Delivery","65+","60","40","31840","28430"
"New entrant CS","2022","South East (England)","Operational Research","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Operational Research","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Operational Research","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Operational Research","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","20-29","70","70","22580","21220"
"New entrant CS","2022","South East (England)","Other","30-39","60","50","26510","21170"
"New entrant CS","2022","South East (England)","Other","40-49","50","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","50-59","50","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Other","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Planning Inspectors","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Policy","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","20-29","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Project Delivery","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","40-49","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Property","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Psychology","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Psychology","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Psychology","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Psychology","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","20-29","160","160","27260","26030"
"New entrant CS","2022","South East (England)","Science and Engineering","30-39","50","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Science and Engineering","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Security","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Security","20-29","60","60","24930","25540"
"New entrant CS","2022","South East (England)","Security","30-39","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Security","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Security","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Security","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Social Research","20-29","30","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Social Research","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Social Research","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Statistics","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Tax","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","20-29","60","50","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","30-39","40","40","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","40-49","40","30","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Veterinarian","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Veterinarian","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","20-29","80","80","25430","24070"
"New entrant CS","2022","South West (England)","Commercial","30-39","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Commercial","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Communications","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Counter Fraud","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","20-29","150","150","25550","24480"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","30-39","100","100","33990","33000"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","40-49","70","70","38700","37690"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","50-59","40","40","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Digital, Data and Technology","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Economics","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Economics","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","20-29","60","60","24970","25000"
"New entrant CS","2022","South West (England)","Finance","30-39","30","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Finance","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","20-29","50","50","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Geography","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","20-29","50","50","25230","21740"
"New entrant CS","2022","South West (England)","Human Resources","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","40-49","40","30","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Human Resources","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Inspector of Education and Training","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Inspector of Education and Training","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Inspector of Education and Training","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Intelligence Analysis","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Internal Audit","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South West (England)","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
