"Status","Year","Responsibility_level","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","SCS","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Department of Health and Social Care","Female","60","50","95870","90710"
"New entrant CS","2022","SCS","Department of Health and Social Care","Male","50","40","[c]","[c]"
"New entrant CS","2022","SCS","Estyn","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Estyn","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","Female","120","120","38740","38180"
"New entrant CS","2022","SEO/HEO","Attorney General's Departments","Male","60","60","38020","38000"
"New entrant CS","2022","SEO/HEO","Cabinet Office","Female","590","590","30960","28000"
"New entrant CS","2022","SEO/HEO","Cabinet Office","Male","430","430","31360","28000"
"New entrant CS","2022","SEO/HEO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Female","310","300","36090","33570"
"New entrant CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Male","310","310","36700","35070"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Female","130","130","34360","34020"
"New entrant CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Male","100","100","34420","34020"
"New entrant CS","2022","SEO/HEO","Department for Education","Female","340","330","34220","36500"
"New entrant CS","2022","SEO/HEO","Department for Education","Male","190","190","33730","32940"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Female","710","690","33890","32560"
"New entrant CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Male","520","510","33510","32560"
"New entrant CS","2022","SEO/HEO","Department for International Trade","Female","110","100","33620","31800"
"New entrant CS","2022","SEO/HEO","Department for International Trade","Male","100","100","34470","31800"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Female","190","180","34420","33210"
"New entrant CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Male","160","160","34260","33210"
"New entrant CS","2022","SEO/HEO","Department for Transport","Female","240","240","36010","34710"
"New entrant CS","2022","SEO/HEO","Department for Transport","Male","280","280","36860","34730"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","Female","280","270","35500","35310"
"New entrant CS","2022","SEO/HEO","Department for Work and Pensions","Male","360","360","37630","36650"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","Female","1000","850","35030","32790"
"New entrant CS","2022","SEO/HEO","Department of Health and Social Care","Male","540","450","34200","32790"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","Female","100","90","34250","32350"
"New entrant CS","2022","SEO/HEO","Food Standards Agency","Male","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Land Registry","Male","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","Female","790","780","34880","33080"
"New entrant CS","2022","SEO/HEO","HM Revenue and Customs","Male","1050","1050","34770","33080"
"New entrant CS","2022","SEO/HEO","HM Treasury","Female","90","80","32250","31000"
"New entrant CS","2022","SEO/HEO","HM Treasury","Male","100","90","32030","29730"
"New entrant CS","2022","SEO/HEO","Home Office","Female","150","150","37320","35050"
"New entrant CS","2022","SEO/HEO","Home Office","Male","220","220","36050","35050"
"New entrant CS","2022","SEO/HEO","Ministry of Defence","Female","640","610","34910","33290"
"New entrant CS","2022","SEO/HEO","Ministry of Defence","Male","1030","1020","35060","33000"
"New entrant CS","2022","SEO/HEO","Ministry of Justice","Female","600","590","34220","34260"
"New entrant CS","2022","SEO/HEO","Ministry of Justice","Male","410","390","35620","34260"
"New entrant CS","2022","SEO/HEO","National Crime Agency","Female","50","50","41720","40170"
"New entrant CS","2022","SEO/HEO","National Crime Agency","Male","80","80","42270","40210"
"New entrant CS","2022","SEO/HEO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Female","90","90","45720","46360"
"New entrant CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of Gas and Electricity Markets","Female","60","60","38020","37500"
"New entrant CS","2022","SEO/HEO","Office of Gas and Electricity Markets","Male","60","60","37570","36880"
"New entrant CS","2022","SEO/HEO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Scottish Government","Female","770","750","35540","31540"
"New entrant CS","2022","SEO/HEO","Scottish Government","Male","480","470","36120","33790"
"New entrant CS","2022","SEO/HEO","The National Archives","Female","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","UK Export Finance","Female","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","UK Export Finance","Male","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","UK Statistics Authority","Female","250","240","33150","30710"
"New entrant CS","2022","SEO/HEO","UK Statistics Authority","Male","180","180","33100","30710"
"New entrant CS","2022","SEO/HEO","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Welsh Government","Female","90","90","36510","38160"
"New entrant CS","2022","SEO/HEO","Welsh Government","Male","50","50","35210","31210"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","Female","100","100","28780","26830"
"New entrant CS","2022","Unknown","Ministry of Defence","Male","290","290","29920","27540"
"New entrant CS","2022","Unknown","Ministry of Justice","Female","6470","5950","28000","24810"
"New entrant CS","2022","Unknown","Ministry of Justice","Male","2360","2170","30010","27980"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
