"Status","Year","Disability","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","London","Unknown","540","520","34540","31000"
"New entrant CS","2022","Declared non-disabled","North East (England)","AA/AO","1230","1190","21430","21260"
"New entrant CS","2022","Declared non-disabled","North East (England)","EO","550","540","26800","27570"
"New entrant CS","2022","Declared non-disabled","North East (England)","G6/G7","100","100","52750","50210"
"New entrant CS","2022","Declared non-disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North East (England)","SEO/HEO","320","310","33730","33080"
"New entrant CS","2022","Declared non-disabled","North East (England)","Unknown","300","290","27890","24800"
"New entrant CS","2022","Declared non-disabled","North West (England)","AA/AO","2120","2050","21370","21260"
"New entrant CS","2022","Declared non-disabled","North West (England)","EO","1080","1070","26800","27570"
"New entrant CS","2022","Declared non-disabled","North West (England)","G6/G7","190","190","54960","52080"
"New entrant CS","2022","Declared non-disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","North West (England)","SEO/HEO","670","660","34460","33080"
"New entrant CS","2022","Declared non-disabled","North West (England)","Unknown","590","550","27910","24800"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","AA/AO","70","70","21120","21250"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","EO","80","80","26480","26590"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland","SEO/HEO","90","90","34110","33080"
"New entrant CS","2022","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","AA/AO","1710","1670","21540","21250"
"New entrant CS","2022","Declared non-disabled","Scotland","EO","1090","1070","26910","27230"
"New entrant CS","2022","Declared non-disabled","Scotland","G6/G7","260","250","56190","53480"
"New entrant CS","2022","Declared non-disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scotland","SEO/HEO","940","930","36120","33080"
"New entrant CS","2022","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","AA/AO","1300","1250","24020","23880"
"New entrant CS","2022","Declared non-disabled","South East (England)","EO","500","480","26880","27570"
"New entrant CS","2022","Declared non-disabled","South East (England)","G6/G7","140","140","55810","52290"
"New entrant CS","2022","Declared non-disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South East (England)","SEO/HEO","540","530","33260","32630"
"New entrant CS","2022","Declared non-disabled","South East (England)","Unknown","460","430","28800","24800"
"New entrant CS","2022","Declared non-disabled","South West (England)","AA/AO","980","960","21180","21260"
"New entrant CS","2022","Declared non-disabled","South West (England)","EO","620","610","24850","24920"
"New entrant CS","2022","Declared non-disabled","South West (England)","G6/G7","260","250","53470","50810"
"New entrant CS","2022","Declared non-disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","South West (England)","SEO/HEO","1030","1010","33730","33000"
"New entrant CS","2022","Declared non-disabled","South West (England)","Unknown","490","460","29290","26810"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","70","60","21270","21260"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","60","60","34390","34500"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","AA/AO","1100","1060","21050","21260"
"New entrant CS","2022","Declared non-disabled","Wales","EO","510","500","26620","26590"
"New entrant CS","2022","Declared non-disabled","Wales","G6/G7","140","130","55180","51380"
"New entrant CS","2022","Declared non-disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Wales","SEO/HEO","520","500","34940","33080"
"New entrant CS","2022","Declared non-disabled","Wales","Unknown","200","200","25780","23170"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","AA/AO","1000","970","21610","21260"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","EO","780","770","26860","27570"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","G6/G7","160","150","54810","50000"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","SEO/HEO","480","470","34690","33080"
"New entrant CS","2022","Declared non-disabled","West Midlands (England)","Unknown","420","380","27640","24770"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","AA/AO","1070","1040","21620","21260"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","EO","700","690","26730","27570"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","G6/G7","190","190","53800","50000"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","530","520","34600","33080"
"New entrant CS","2022","Declared non-disabled","Yorkshire and The Humber","Unknown","420","390","28060","24800"
"New entrant CS","2022","Undeclared","East Midlands (England)","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","London","EO","100","100","28730","29970"
"New entrant CS","2022","Undeclared","London","G6/G7","60","60","57530","54700"
"New entrant CS","2022","Undeclared","London","SEO/HEO","180","170","36110","34710"
"New entrant CS","2022","Undeclared","London","Unknown","60","50","35430","32040"
"New entrant CS","2022","Undeclared","North East (England)","AA/AO","60","50","21470","21260"
"New entrant CS","2022","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","AA/AO","100","100","21310","21260"
"New entrant CS","2022","Undeclared","North West (England)","EO","50","50","26490","26880"
"New entrant CS","2022","Undeclared","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","EO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","AA/AO","60","60","21970","21260"
"New entrant CS","2022","Undeclared","South East (England)","EO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","EO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","AA/AO","60","50","21100","21260"
"New entrant CS","2022","Undeclared","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","EO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","AA/AO","460","450","21410","21250"
"New entrant CS","2022","Unknown","East Midlands (England)","EO","260","250","26810","26590"
"New entrant CS","2022","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East Midlands (England)","SEO/HEO","150","150","34000","33080"
"New entrant CS","2022","Unknown","East Midlands (England)","Unknown","250","220","28150","26310"
"New entrant CS","2022","Unknown","East of England","AA/AO","380","380","22730","21680"
"New entrant CS","2022","Unknown","East of England","EO","180","170","28180","26590"
"New entrant CS","2022","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","East of England","SEO/HEO","90","80","36250","35300"
"New entrant CS","2022","Unknown","East of England","Unknown","350","310","26670","24800"
"New entrant CS","2022","Unknown","London","AA/AO","860","840","25470","24950"
"New entrant CS","2022","Unknown","London","EO","1550","1460","29000","28650"
"New entrant CS","2022","Unknown","London","G6/G7","670","620","59980","57430"
"New entrant CS","2022","Unknown","London","SCS","100","90","100970","92000"
"New entrant CS","2022","Unknown","London","SEO/HEO","2100","2000","35120","34500"
"New entrant CS","2022","Unknown","London","Unknown","320","290","33130","31100"
"New entrant CS","2022","Unknown","North East (England)","AA/AO","630","610","21540","21260"
"New entrant CS","2022","Unknown","North East (England)","EO","290","280","26240","26590"
"New entrant CS","2022","Unknown","North East (England)","G6/G7","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North East (England)","SEO/HEO","190","190","33350","33080"
"New entrant CS","2022","Unknown","North East (England)","Unknown","130","120","28440","28200"
"New entrant CS","2022","Unknown","North West (England)","AA/AO","1180","1140","21380","21250"
"New entrant CS","2022","Unknown","North West (England)","EO","830","810","26550","26590"
"New entrant CS","2022","Unknown","North West (England)","G6/G7","150","150","57490","55250"
"New entrant CS","2022","Unknown","North West (England)","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North West (England)","SEO/HEO","450","450","33820","33080"
"New entrant CS","2022","Unknown","North West (England)","Unknown","630","570","27000","24800"
"New entrant CS","2022","Unknown","Northern Ireland","AA/AO","150","150","21130","21250"
"New entrant CS","2022","Unknown","Northern Ireland","EO","70","70","25730","24880"
"New entrant CS","2022","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
