"Status","Year","Responsibility_level","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bedfordshire and Hertfordshire","Heterosexual / straight","190","190","23430","24180"
"New entrant CS","2021","AA/AO","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Bedfordshire and Hertfordshire","Unknown","90","90","22970","21500"
"New entrant CS","2021","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","270","270","23360","21500"
"New entrant CS","2021","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","170","170","24360","25060"
"New entrant CS","2021","AA/AO","Cheshire","Heterosexual / straight","150","150","21430","21010"
"New entrant CS","2021","AA/AO","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cheshire","Unknown","70","70","21470","21010"
"New entrant CS","2021","AA/AO","Cornwall and Isles of Scilly","Heterosexual / straight","50","50","20730","21010"
"New entrant CS","2021","AA/AO","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cumbria","Heterosexual / straight","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Derbyshire and Nottinghamshire","Heterosexual / straight","290","280","21320","21010"
"New entrant CS","2021","AA/AO","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Derbyshire and Nottinghamshire","Unknown","160","150","20620","20140"
"New entrant CS","2021","AA/AO","Devon","Heterosexual / straight","380","360","21330","21010"
"New entrant CS","2021","AA/AO","Devon","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Devon","Unknown","130","120","21430","21010"
"New entrant CS","2021","AA/AO","Dorset and Somerset","Heterosexual / straight","150","140","21230","21010"
"New entrant CS","2021","AA/AO","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Dorset and Somerset","Unknown","80","70","21750","22350"
"New entrant CS","2021","AA/AO","East Anglia","Heterosexual / straight","430","410","21990","21010"
"New entrant CS","2021","AA/AO","East Anglia","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","East Anglia","Unknown","150","150","22050","21430"
"New entrant CS","2021","AA/AO","East Wales","Heterosexual / straight","440","430","20560","20500"
"New entrant CS","2021","AA/AO","East Wales","LGBO","60","60","20720","20600"
"New entrant CS","2021","AA/AO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","East Wales","Unknown","380","360","20390","20140"
"New entrant CS","2021","AA/AO","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","130","120","21750","21430"
"New entrant CS","2021","AA/AO","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","East Yorkshire and Northern Lincolnshire","Unknown","100","90","21810","21430"
"New entrant CS","2021","AA/AO","Eastern Scotland","Heterosexual / straight","390","380","20820","21010"
"New entrant CS","2021","AA/AO","Eastern Scotland","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Eastern Scotland","Undeclared","90","90","20820","20850"
"New entrant CS","2021","AA/AO","Eastern Scotland","Unknown","490","480","20800","20140"
"New entrant CS","2021","AA/AO","Essex","Heterosexual / straight","140","140","23600","24180"
"New entrant CS","2021","AA/AO","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Essex","Unknown","100","100","22200","21430"
"New entrant CS","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","500","480","20740","20920"
"New entrant CS","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","50","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","170","160","21100","20920"
"New entrant CS","2021","AA/AO","Greater Manchester","Heterosexual / straight","480","470","20690","21010"
"New entrant CS","2021","AA/AO","Greater Manchester","LGBO","60","60","20650","20920"
"New entrant CS","2021","AA/AO","Greater Manchester","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Greater Manchester","Unknown","390","380","20240","20140"
"New entrant CS","2021","AA/AO","Hampshire and Isle of Wight","Heterosexual / straight","370","350","21390","20920"
"New entrant CS","2021","AA/AO","Hampshire and Isle of Wight","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Hampshire and Isle of Wight","Unknown","200","190","21850","20140"
"New entrant CS","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","150","150","22560","22850"
"New entrant CS","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Herefordshire, Worcestershire and Warwickshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Highlands and Islands","Heterosexual / straight","70","70","20420","20760"
"New entrant CS","2021","AA/AO","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Highlands and Islands","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Inner London - East","Heterosexual / straight","330","330","24370","25110"
"New entrant CS","2021","AA/AO","Inner London - East","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Inner London - East","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Inner London - East","Unknown","190","190","24540","22680"
"New entrant CS","2021","AA/AO","Inner London - West","Heterosexual / straight","460","460","24040","23520"
"New entrant CS","2021","AA/AO","Inner London - West","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Inner London - West","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Inner London - West","Unknown","430","420","23650","22680"
"New entrant CS","2021","AA/AO","Kent","Heterosexual / straight","280","280","23940","24180"
"New entrant CS","2021","AA/AO","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Kent","Unknown","210","200","22650","21430"
"New entrant CS","2021","AA/AO","Lancashire","Heterosexual / straight","660","650","21100","21010"
"New entrant CS","2021","AA/AO","Lancashire","LGBO","60","60","20980","21010"
"New entrant CS","2021","AA/AO","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Lancashire","Unknown","210","210","21060","21010"
"New entrant CS","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","260","250","21000","21010"
"New entrant CS","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Leicestershire, Rutland and Northamptonshire","Unknown","160","160","20550","20600"
"New entrant CS","2021","AA/AO","Lincolnshire","Heterosexual / straight","90","90","20530","20500"
"New entrant CS","2021","AA/AO","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Merseyside","Heterosexual / straight","280","270","20600","21010"
"New entrant CS","2021","AA/AO","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Merseyside","Unknown","290","280","20540","20140"
"New entrant CS","2021","AA/AO","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","North Eastern Scotland","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","North Yorkshire","Heterosexual / straight","120","110","21170","20920"
"New entrant CS","2021","AA/AO","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","North Yorkshire","Unknown","60","60","22240","20800"
"New entrant CS","2021","AA/AO","Northern Ireland","Heterosexual / straight","80","70","20220","20140"
"New entrant CS","2021","AA/AO","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Northern Ireland","Unknown","130","120","20200","20140"
"New entrant CS","2021","AA/AO","Northumberland and Tyne and Wear","Heterosexual / straight","790","780","20800","21010"
"New entrant CS","2021","AA/AO","Northumberland and Tyne and Wear","LGBO","80","80","20700","21010"
"New entrant CS","2021","AA/AO","Northumberland and Tyne and Wear","Undeclared","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Northumberland and Tyne and Wear","Unknown","490","480","20300","20140"
"New entrant CS","2021","AA/AO","Outer London - East and North East","Heterosexual / straight","190","190","25410","25110"
"New entrant CS","2021","AA/AO","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Outer London - East and North East","Unknown","100","100","25220","25110"
"New entrant CS","2021","AA/AO","Outer London - South","Heterosexual / straight","140","140","23970","25110"
"New entrant CS","2021","AA/AO","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Outer London - South","Unknown","130","130","23220","24120"
"New entrant CS","2021","AA/AO","Outer London - West and North West","Heterosexual / straight","190","180","24300","25110"
"New entrant CS","2021","AA/AO","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Outer London - West and North West","Unknown","120","120","24760","24660"
"New entrant CS","2021","AA/AO","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Shropshire and Staffordshire","Heterosexual / straight","280","270","20820","20970"
"New entrant CS","2021","AA/AO","Shropshire and Staffordshire","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Shropshire and Staffordshire","Unknown","190","180","21060","21010"
"New entrant CS","2021","AA/AO","South Yorkshire","Heterosexual / straight","280","270","21100","21010"
"New entrant CS","2021","AA/AO","South Yorkshire","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","South Yorkshire","Unknown","160","160","21470","21430"
"New entrant CS","2021","AA/AO","Southern Scotland","Heterosexual / straight","100","100","20430","20140"
"New entrant CS","2021","AA/AO","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Southern Scotland","Unknown","160","150","20410","20140"
"New entrant CS","2021","AA/AO","Surrey, East and West Sussex","Heterosexual / straight","360","350","23150","21010"
"New entrant CS","2021","AA/AO","Surrey, East and West Sussex","LGBO","40","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Surrey, East and West Sussex","Unknown","140","130","23250","22850"
"New entrant CS","2021","AA/AO","Tees Valley and Durham","Heterosexual / straight","330","330","21410","21010"
"New entrant CS","2021","AA/AO","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Tees Valley and Durham","Unknown","130","120","21290","20880"
"New entrant CS","2021","AA/AO","Unknown","Heterosexual / straight","70","70","21460","21010"
"New entrant CS","2021","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","West Central Scotland","Heterosexual / straight","400","380","20570","20140"
"New entrant CS","2021","AA/AO","West Central Scotland","LGBO","50","50","20440","20760"
"New entrant CS","2021","AA/AO","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","West Central Scotland","Unknown","260","250","20980","20140"
"New entrant CS","2021","AA/AO","West Midlands","Heterosexual / straight","330","320","20640","21010"
"New entrant CS","2021","AA/AO","West Midlands","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","West Midlands","Unknown","280","270","20340","20140"
"New entrant CS","2021","AA/AO","West Wales and The Valleys","Heterosexual / straight","370","350","20640","21010"
"New entrant CS","2021","AA/AO","West Wales and The Valleys","LGBO","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","West Wales and The Valleys","Unknown","220","190","20510","21430"
"New entrant CS","2021","AA/AO","West Yorkshire","Heterosexual / straight","360","350","20790","21010"
"New entrant CS","2021","AA/AO","West Yorkshire","LGBO","50","50","[c]","[c]"
"New entrant CS","2021","AA/AO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","West Yorkshire","Unknown","440","430","20440","20140"
"New entrant CS","2021","EO","Bedfordshire and Hertfordshire","Heterosexual / straight","300","290","28580","29290"
"New entrant CS","2021","EO","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Bedfordshire and Hertfordshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","330","330","28160","27570"
"New entrant CS","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","80","80","25720","27570"
"New entrant CS","2021","EO","Cheshire","Heterosexual / straight","270","260","28560","27570"
"New entrant CS","2021","EO","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cornwall and Isles of Scilly","Heterosexual / straight","70","70","27390","27570"
"New entrant CS","2021","EO","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Derbyshire and Nottinghamshire","Heterosexual / straight","330","320","26890","27570"
"New entrant CS","2021","EO","Derbyshire and Nottinghamshire","LGBO","30","30","[c]","[c]"
"New entrant CS","2021","EO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","EO","Derbyshire and Nottinghamshire","Unknown","140","140","25540","25560"
